employee_id,plan_id,attained_age_years,retirement_age,years_to_retirement,contribution_basis_rule,salary_basis_source,annual_contribution_basis,employer_contribution_rate,employee_contribution_rate,current_annual_employer_contribution,current_annual_employee_contribution,current_annual_total_contribution,contribution_frequency,expected_investment_return,annual_charges_rate,net_investment_return,dc_salary_escalation_rate,opening_member_corpus,opening_member_corpus_available,projected_opening_corpus_at_retirement,projected_future_contribution_corpus,projected_member_corpus_from_available_data,model_status,review_flag
E06843,SUP_DC_01,39.186858316221766,60.0,20.813141683778234,basic_salary_monthly,basic_salary_monthly,1203600.0,0.15,0.0,180540.0,0.0,180540.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13330646.378052654,13330646.378052654,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06845,SUP_DC_01,36.61875427789185,60.0,23.381245722108147,basic_salary_monthly,basic_salary_monthly,813600.0,0.15,0.0,122040.0,0.0,122040.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11851860.909964064,11851860.909964064,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06848,SUP_DC_01,51.51266255989049,60.0,8.487337440109513,basic_salary_monthly,basic_salary_monthly,2896800.0,0.15,0.0,434520.0,0.0,434520.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6136490.534548709,6136490.534548709,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06849,SUP_DC_02,23.025325119780973,60.0,36.97467488021903,pensionable_salary_annual,pensionable_salary_annual,485000.0,0.1,0.05,48500.0,24250.0,72750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,28971481.604236618,28971481.604236618,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06850,SUP_DC_01,49.106091718001366,60.0,10.893908281998634,basic_salary_monthly,basic_salary_monthly,626400.0,0.15,0.0,93960.0,0.0,93960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,1977979.7902600695,1977979.7902600695,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06851,SUP_DC_02,39.285420944558524,60.0,20.714579055441476,pensionable_salary_annual,pensionable_salary_annual,1178000.0,0.1,0.05,117800.0,58900.0,176700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,13833535.182576358,13833535.182576358,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06854,SUP_DC_01,39.01437371663244,60.0,20.98562628336756,basic_salary_monthly,basic_salary_monthly,985200.0,0.15,0.0,147780.0,0.0,147780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11115577.447518827,11115577.447518827,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06856,SUP_DC_01,42.70225872689939,60.0,17.297741273100613,basic_salary_monthly,basic_salary_monthly,493200.0,0.15,0.0,73980.0,0.0,73980.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3664819.4127192036,3664819.4127192036,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06858,SUP_DC_01,39.058179329226554,60.0,20.941820670773446,basic_salary_monthly,basic_salary_monthly,333600.0,0.15,0.0,50040.0,0.0,50040.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3754151.996573443,3754151.996573443,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06861,SUP_DC_01,27.5564681724846,60.0,32.4435318275154,basic_salary_monthly,basic_salary_monthly,1483200.0,0.15,0.0,222480.0,0.0,222480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,52178929.96055807,52178929.96055807,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06867,SUP_DC_01,46.34633812457221,60.0,13.653661875427787,basic_salary_monthly,basic_salary_monthly,2997600.0,0.15,0.0,449640.0,0.0,449640.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14043499.463513894,14043499.463513894,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06868,SUP_DC_01,40.40520191649555,60.0,19.59479808350445,basic_salary_monthly,basic_salary_monthly,2005200.0,0.15,0.0,300780.0,0.0,300780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19461023.688419312,19461023.688419312,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06869,SUP_DC_02,38.841889117043124,60.0,21.158110882956876,pensionable_salary_annual,pensionable_salary_annual,515000.0,0.1,0.05,51500.0,25750.0,77250.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6347679.993096803,6347679.993096803,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06870,SUP_DC_02,46.75427789185489,60.0,13.24572210814511,pensionable_salary_annual,pensionable_salary_annual,1234000.0,0.1,0.05,123400.0,61700.0,185100.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,5710049.298033046,5710049.298033046,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06872,SUP_DC_01,24.48186173853525,60.0,35.51813826146475,basic_salary_monthly,basic_salary_monthly,390000.0,0.15,0.0,58500.0,0.0,58500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,18125995.269807246,18125995.269807246,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06873,SUP_DC_01,20.999315537303218,60.0,39.00068446269678,basic_salary_monthly,basic_salary_monthly,588000.0,0.15,0.0,88200.0,0.0,88200.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,37132748.92957198,37132748.92957198,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06876,SUP_DC_01,36.28747433264887,60.0,23.71252566735113,basic_salary_monthly,basic_salary_monthly,1324800.0,0.15,0.0,198720.0,0.0,198720.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19973980.81369928,19973980.81369928,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06878,SUP_DC_01,35.84941820670773,60.0,24.150581793292268,basic_salary_monthly,basic_salary_monthly,841200.0,0.15,0.0,126180.0,0.0,126180.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13254997.553874502,13254997.553874502,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06880,SUP_DC_01,43.279945242984255,60.0,16.720054757015745,basic_salary_monthly,basic_salary_monthly,475200.0,0.15,0.0,71280.0,0.0,71280.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3293504.0878711636,3293504.0878711636,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06884,SUP_DC_01,26.913073237508556,60.0,33.086926762491444,basic_salary_monthly,basic_salary_monthly,396000.0,0.15,0.0,59400.0,0.0,59400.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14787716.636681722,14787716.636681722,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06885,SUP_DC_02,45.426420260095824,60.0,14.573579739904176,pensionable_salary_annual,pensionable_salary_annual,638000.0,0.1,0.05,63800.0,31900.0,95700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,3541024.0604499737,3541024.0604499737,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06887,SUP_DC_01,53.65639972621492,60.0,6.3436002737850785,basic_salary_monthly,basic_salary_monthly,1240800.0,0.15,0.0,186120.0,0.0,186120.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,1735699.7010609587,1735699.7010609587,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06888,SUP_DC_01,19.742642026009584,60.0,40.257357973990416,basic_salary_monthly,basic_salary_monthly,318000.0,0.15,0.0,47700.0,0.0,47700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,22377262.43161696,22377262.43161696,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06893,SUP_DC_01,46.54072553045859,60.0,13.459274469541413,basic_salary_monthly,basic_salary_monthly,766800.0,0.15,0.0,115020.0,0.0,115020.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3506691.962669953,3506691.962669953,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06894,SUP_DC_01,30.869267624914443,60.0,29.130732375085557,basic_salary_monthly,basic_salary_monthly,469200.0,0.15,0.0,70380.0,0.0,70380.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12098493.589115337,12098493.589115337,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06896,SUP_DC_02,30.132785763175907,60.0,29.867214236824093,pensionable_salary_annual,pensionable_salary_annual,746000.0,0.1,0.05,74600.0,37300.0,111900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,22790862.8911908,22790862.8911908,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06898,SUP_DC_02,45.62628336755647,60.0,14.373716632443532,pensionable_salary_annual,pensionable_salary_annual,1282000.0,0.1,0.05,128200.0,64100.0,192300.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6944541.55773082,6944541.55773082,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06901,SUP_DC_01,57.95208761122519,60.0,2.0479123887748116,basic_salary_monthly,basic_salary_monthly,984000.0,0.15,0.0,147600.0,0.0,147600.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,334484.17948709155,334484.17948709155,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06908,SUP_DC_01,47.21149897330596,60.0,12.788501026694043,basic_salary_monthly,basic_salary_monthly,1530000.0,0.15,0.0,229500.0,0.0,229500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6382773.115209775,6382773.115209775,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06909,SUP_DC_01,31.430527036276523,60.0,28.569472963723477,basic_salary_monthly,basic_salary_monthly,378000.0,0.15,0.0,56700.0,0.0,56700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9229433.753351705,9229433.753351705,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06911,SUP_DC_01,35.9917864476386,60.0,24.008213552361397,basic_salary_monthly,basic_salary_monthly,808800.0,0.15,0.0,121320.0,0.0,121320.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12592054.152044406,12592054.152044406,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06916,SUP_DC_01,43.34565366187543,60.0,16.65434633812457,basic_salary_monthly,basic_salary_monthly,502800.0,0.15,0.0,75420.0,0.0,75420.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3453377.604817704,3453377.604817704,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06917,SUP_DC_01,42.392881587953454,60.0,17.607118412046546,basic_salary_monthly,basic_salary_monthly,680400.0,0.15,0.0,102060.0,0.0,102060.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5251969.966013678,5251969.966013678,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06918,SUP_DC_01,39.61670088980151,60.0,20.383299110198493,basic_salary_monthly,basic_salary_monthly,662400.0,0.15,0.0,99360.0,0.0,99360.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7003326.973749801,7003326.973749801,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06919,SUP_DC_01,20.681724845995895,60.0,39.318275154004105,basic_salary_monthly,basic_salary_monthly,438000.0,0.15,0.0,65700.0,0.0,65700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,28378234.26875441,28378234.26875441,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06920,SUP_DC_02,31.808350444900753,60.0,28.191649555099247,pensionable_salary_annual,pensionable_salary_annual,366000.0,0.1,0.05,36600.0,18300.0,54900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9477943.064235408,9477943.064235408,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06921,SUP_DC_02,47.290896646132786,60.0,12.709103353867214,pensionable_salary_annual,pensionable_salary_annual,1902000.0,0.1,0.05,190200.0,95100.0,285300.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,8180716.945242497,8180716.945242497,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06922,SUP_DC_02,40.57221081451061,60.0,19.427789185489388,pensionable_salary_annual,pensionable_salary_annual,2207000.0,0.1,0.05,220700.0,110350.0,331050.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,22418188.71302211,22418188.71302211,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06924,SUP_DC_01,36.64065708418891,60.0,23.35934291581109,basic_salary_monthly,basic_salary_monthly,1267200.0,0.15,0.0,190080.0,0.0,190080.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,18435709.77583302,18435709.77583302,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06926,SUP_DC_02,47.441478439425055,60.0,12.558521560574945,pensionable_salary_annual,pensionable_salary_annual,2446000.0,0.1,0.05,244600.0,122300.0,366900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,10281485.013634443,10281485.013634443,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06927,SUP_DC_01,35.28268309377139,60.0,24.71731690622861,basic_salary_monthly,basic_salary_monthly,560400.0,0.15,0.0,84060.0,0.0,84060.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9362715.567626273,9362715.567626273,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06928,SUP_DC_01,23.457905544147845,60.0,36.54209445585215,basic_salary_monthly,basic_salary_monthly,302400.0,0.15,0.0,45360.0,0.0,45360.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,15381448.863080058,15381448.863080058,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06929,SUP_DC_01,60.56947296372348,60.0,0.0,basic_salary_monthly,basic_salary_monthly,2088000.0,0.15,0.0,313200.0,0.0,313200.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,0.0,0.0,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06931,SUP_DC_01,43.97809719370294,60.0,16.021902806297057,basic_salary_monthly,basic_salary_monthly,934800.0,0.15,0.0,140220.0,0.0,140220.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5960822.986732991,5960822.986732991,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06934,SUP_DC_02,49.67556468172484,60.0,10.324435318275157,pensionable_salary_annual,pensionable_salary_annual,972000.0,0.1,0.05,97200.0,48600.0,145800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,2901840.3211976504,2901840.3211976504,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06935,SUP_DC_01,40.63244353182751,60.0,19.367556468172488,basic_salary_monthly,basic_salary_monthly,892800.0,0.15,0.0,133920.0,0.0,133920.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8436114.403659362,8436114.403659362,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06939,SUP_DC_02,28.33675564681725,60.0,31.66324435318275,pensionable_salary_annual,pensionable_salary_annual,545000.0,0.1,0.05,54500.0,27250.0,81750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,19783940.204825968,19783940.204825968,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06945,SUP_DC_02,29.401779603011637,60.0,30.598220396988363,pensionable_salary_annual,pensionable_salary_annual,470000.0,0.1,0.05,47000.0,23500.0,70500.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,15430032.360495081,15430032.360495081,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06946,SUP_DC_02,43.950718685831625,60.0,16.049281314168375,pensionable_salary_annual,pensionable_salary_annual,1002000.0,0.1,0.05,100200.0,50100.0,150300.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6748075.729357861,6748075.729357861,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06951,SUP_DC_01,48.002737850787135,60.0,11.997262149212865,basic_salary_monthly,basic_salary_monthly,1215600.0,0.15,0.0,182340.0,0.0,182340.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4516055.075627421,4516055.075627421,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06952,SUP_DC_01,35.79192334017796,60.0,24.20807665982204,basic_salary_monthly,basic_salary_monthly,496800.0,0.15,0.0,74520.0,0.0,74520.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7883302.820107829,7883302.820107829,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06954,SUP_DC_02,56.2135523613963,60.0,3.786447638603697,pensionable_salary_annual,pensionable_salary_annual,2252000.0,0.1,0.05,225200.0,112600.0,337800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,1615951.3249088773,1615951.3249088773,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06961,SUP_DC_01,37.445585215605746,60.0,22.554414784394254,basic_salary_monthly,basic_salary_monthly,1060800.0,0.15,0.0,159120.0,0.0,159120.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14167858.284589332,14167858.284589332,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06965,SUP_DC_01,47.7782340862423,60.0,12.2217659137577,basic_salary_monthly,basic_salary_monthly,1881600.0,0.15,0.0,282240.0,0.0,282240.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7235712.436718469,7235712.436718469,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06968,SUP_DC_02,36.5284052019165,60.0,23.4715947980835,pensionable_salary_annual,pensionable_salary_annual,656000.0,0.1,0.05,65600.0,32800.0,98400.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,10422429.794333957,10422429.794333957,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06971,SUP_DC_02,41.57426420260096,60.0,18.425735797399042,pensionable_salary_annual,pensionable_salary_annual,2846000.0,0.1,0.05,284600.0,142300.0,426900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,25708670.359761707,25708670.359761707,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06972,SUP_DC_02,37.51129363449692,60.0,22.488706365503077,pensionable_salary_annual,pensionable_salary_annual,2621000.0,0.1,0.05,262100.0,131050.0,393150.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,37418639.41406745,37418639.41406745,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06973,SUP_DC_01,20.306639288158795,60.0,39.69336071184121,basic_salary_monthly,basic_salary_monthly,362400.0,0.15,0.0,54360.0,0.0,54360.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,24280813.42969993,24280813.42969993,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06974,SUP_DC_02,34.51882272416153,60.0,25.48117727583847,pensionable_salary_annual,pensionable_salary_annual,535000.0,0.1,0.05,53500.0,26750.0,80250.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,10499176.64329586,10499176.64329586,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06975,SUP_DC_01,30.299794661190965,60.0,29.700205338809035,basic_salary_monthly,basic_salary_monthly,1428000.0,0.15,0.0,214200.0,0.0,214200.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,38889049.550577916,38889049.550577916,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06976,SUP_DC_01,30.09719370294319,60.0,29.90280629705681,basic_salary_monthly,basic_salary_monthly,488400.0,0.15,0.0,73260.0,0.0,73260.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13540794.27135779,13540794.27135779,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06977,SUP_DC_01,48.3668720054757,60.0,11.633127994524301,basic_salary_monthly,basic_salary_monthly,1554000.0,0.15,0.0,233100.0,0.0,233100.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5488843.350186908,5488843.350186908,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06983,SUP_DC_01,31.07460643394935,60.0,28.92539356605065,basic_salary_monthly,basic_salary_monthly,373200.0,0.15,0.0,55980.0,0.0,55980.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9449582.110916922,9449582.110916922,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06984,SUP_DC_01,32.709103353867214,60.0,27.290896646132786,basic_salary_monthly,basic_salary_monthly,692400.0,0.15,0.0,103860.0,0.0,103860.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14952396.463602932,14952396.463602932,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06987,SUP_DC_01,26.559890485968516,60.0,33.440109514031484,basic_salary_monthly,basic_salary_monthly,364800.0,0.15,0.0,54720.0,0.0,54720.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14059044.957297498,14059044.957297498,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06988,SUP_DC_01,37.86173853524983,60.0,22.138261464750173,basic_salary_monthly,basic_salary_monthly,1212000.0,0.15,0.0,181800.0,0.0,181800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,15489241.017740792,15489241.017740792,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06989,SUP_DC_02,27.734428473648187,60.0,32.26557152635181,pensionable_salary_annual,pensionable_salary_annual,738000.0,0.1,0.05,73800.0,36900.0,110700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,28443469.522941712,28443469.522941712,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06992,SUP_DC_01,36.07392197125257,60.0,23.926078028747433,basic_salary_monthly,basic_salary_monthly,1239600.0,0.15,0.0,185940.0,0.0,185940.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19135919.014086433,19135919.014086433,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06993,SUP_DC_01,33.20739219712526,60.0,26.79260780287474,basic_salary_monthly,basic_salary_monthly,606000.0,0.15,0.0,90900.0,0.0,90900.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12461777.242080037,12461777.242080037,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06994,SUP_DC_02,23.586584531143053,60.0,36.41341546885695,pensionable_salary_annual,pensionable_salary_annual,708000.0,0.1,0.05,70800.0,35400.0,106200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,40143495.36879417,40143495.36879417,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06995,SUP_DC_02,41.267624914442166,60.0,18.732375085557834,pensionable_salary_annual,pensionable_salary_annual,626000.0,0.1,0.05,62600.0,31300.0,93900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,5844604.8440127885,5844604.8440127885,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06996,SUP_DC_02,56.172484599589325,60.0,3.8275154004106753,pensionable_salary_annual,pensionable_salary_annual,928000.0,0.1,0.05,92800.0,46400.0,139200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,667564.1865290295,667564.1865290295,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06997,SUP_DC_02,43.80835044490075,60.0,16.191649555099247,pensionable_salary_annual,pensionable_salary_annual,1188000.0,0.1,0.05,118800.0,59400.0,178200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,8159099.812991013,8159099.812991013,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07001,SUP_DC_02,46.46406570841889,60.0,13.535934291581107,pensionable_salary_annual,pensionable_salary_annual,1180000.0,0.1,0.05,118000.0,59000.0,177000.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,5704714.7975859335,5704714.7975859335,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07002,SUP_DC_01,25.801505817932924,60.0,34.19849418206708,basic_salary_monthly,basic_salary_monthly,924000.0,0.15,0.0,138600.0,0.0,138600.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,38133033.55209201,38133033.55209201,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07003,SUP_DC_01,51.46885694729637,60.0,8.531143052703626,basic_salary_monthly,basic_salary_monthly,693600.0,0.15,0.0,104040.0,0.0,104040.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,1487935.7970146826,1487935.7970146826,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07006,SUP_DC_01,37.776865160848736,60.0,22.223134839151264,basic_salary_monthly,basic_salary_monthly,532800.0,0.15,0.0,79920.0,0.0,79920.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6870282.791197033,6870282.791197033,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07009,SUP_DC_02,48.0082135523614,60.0,11.991786447638603,pensionable_salary_annual,pensionable_salary_annual,451000.0,0.1,0.05,45100.0,22550.0,67650.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,1742489.3502417724,1742489.3502417724,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07011,SUP_DC_01,20.035592060232716,60.0,39.964407939767284,basic_salary_monthly,basic_salary_monthly,435600.0,0.15,0.0,65340.0,0.0,65340.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,29857680.907467343,29857680.907467343,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07015,SUP_DC_02,36.57494866529774,60.0,23.42505133470226,pensionable_salary_annual,pensionable_salary_annual,1784000.0,0.1,0.05,178400.0,89200.0,267600.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,28263772.963523224,28263772.963523224,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07019,SUP_DC_02,30.573579739904176,60.0,29.426420260095824,pensionable_salary_annual,pensionable_salary_annual,376000.0,0.1,0.05,37600.0,18800.0,56400.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,11010742.902284807,11010742.902284807,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07022,SUP_DC_01,42.62833675564682,60.0,17.37166324435318,basic_salary_monthly,basic_salary_monthly,390000.0,0.15,0.0,58500.0,0.0,58500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2925186.3414056185,2925186.3414056185,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07025,SUP_DC_01,61.2539356605065,60.0,0.0,basic_salary_monthly,basic_salary_monthly,2307600.0,0.15,0.0,346140.0,0.0,346140.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,0.0,0.0,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
