employee_id,plan_id,product_type,attained_age_years,model_input_quality_status,mortality_A,mortality_B,mortality_c,mortality_intensity_at_age,q_death_standalone_1y,decrement_engine_version
E08451,GTI_GRADE_03,GTI,51.98631074606434,Observed_or_Validated,0.0002,1e-05,1.1,0.0016185772583176584,0.0016869550736746284,P06-C01
E08454,GTI_GRADE_03,GTI,46.2943189596167,Observed_or_Validated,0.0002,1e-05,1.1,0.0010246053901648382,0.00106461371103362,P06-C01
E08462,GTI_GRADE_03,GTI,25.760438056125942,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00031649135636502415,0.000322171506365009,P06-C01
E08472,GTI_GRADE_03,GTI,50.5242984257358,Observed_or_Validated,0.0002,1e-05,1.1,0.0014340602897433819,0.001493666666249216,P06-C01
E08473,GTI_GRADE_03,GTI,47.89596167008898,Observed_or_Validated,0.0002,1e-05,1.1,0.0011605997333764368,0.0012071377001704178,P06-C01
E08489,GTI_GRADE_03,GTI,36.83504449007529,Observed_or_Validated,0.0002,1e-05,1.1,0.0005347352116983639,0.0005510542623820985,P06-C01
E08490,GTI_GRADE_03,GTI,51.227926078028744,Observed_or_Validated,0.0002,1e-05,1.1,0.0015196580625414374,0.0015833381793396734,P06-C01
E08492,GTI_GRADE_03,GTI,42.053388090349074,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.000750430705827065,0.000777212940317608,P06-C01
E08493,GTI_GRADE_03,GTI,26.86652977412731,Observed_or_Validated,0.0002,1e-05,1.1,0.0003294427730453705,0.00033575573856536883,P06-C01
E08503,GTI_GRADE_03,GTI,35.370294318959616,Observed_or_Validated,0.0002,1e-05,1.1,0.0004911196072683443,0.0005053166849446997,P06-C01
E08505,GTI_GRADE_03,GTI,42.71047227926078,Observed_or_Validated,0.0002,1e-05,1.1,0.0007860047442054784,0.0008145077250732806,P06-C01
E08506,GTI_GRADE_03,GTI,47.80561259411362,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0011523633431934726,0.0011985064256434244,P06-C01
E08507,GTI_GRADE_03,GTI,38.86926762491444,Observed_or_Validated,0.0002,1e-05,1.1,0.00060635289403007,0.0006261517263284536,P06-C01
E08509,GTI_GRADE_03,GTI,34.63381245722108,Observed_or_Validated,0.0002,1e-05,1.1,0.00047138540943976893,0.000484621697223105,P06-C01
E08511,GTI_GRADE_03,GTI,42.8829568788501,Observed_or_Validated,0.0002,1e-05,1.1,0.0007957180136587865,0.0008246905916733442,P06-C01
E08517,GTI_GRADE_03,GTI,31.808350444900753,Observed_or_Validated,0.0002,1e-05,1.1,0.0004073161023905786,0.000417430123102663,P06-C01
E08523,GTI_GRADE_03,GTI,48.24093086926762,Observed_or_Validated,0.0002,1e-05,1.1,0.0011927083233044926,0.0012407849877088333,P06-C01
E08529,GTI_GRADE_03,GTI,44.16974674880219,Observed_or_Validated,0.0002,1e-05,1.1,0.0008734485476992705,0.0009061753434492175,P06-C01
E08530,GTI_GRADE_03,GTI,48.79123887748118,Observed_or_Validated,0.0002,1e-05,1.1,0.0012461654888856458,0.0012968013960180209,P06-C01
E08532,GTI_GRADE_03,GTI,34.27789185489391,Observed_or_Validated,0.0002,1e-05,1.1,0.00046233364006621075,0.00047512908513204,P06-C01
E08533,GTI_GRADE_03,GTI,37.37166324435318,Observed_or_Validated,0.0002,1e-05,1.1,0.000552300687356585,0.0005694737369755974,P06-C01
E08543,GTI_GRADE_03,GTI,32.86789869952088,Observed_or_Validated,0.0002,1e-05,1.1,0.0004293456898183697,0.0004405337802110746,P06-C01
E08544,GTI_GRADE_03,GTI,24.44626967830253,Observed_or_Validated,0.0002,1e-05,1.1,0.00030277719106242256,0.00030778705587652645,P06-C01
E08549,GTI_GRADE_03,GTI,50.85557837097878,Observed_or_Validated,0.0002,1e-05,1.1,0.0014736466101487244,0.0015351379664455768,P06-C01
E08550,GTI_GRADE_03,GTI,38.718685831622174,Observed_or_Validated,0.0002,1e-05,1.1,0.0006005625769595511,0.0006200802772522274,P06-C01
E08555,GTI_GRADE_03,GTI,34.10266940451746,Observed_or_Validated,0.0002,1e-05,1.1,0.0004579889219305483,0.0004705727368588103,P06-C01
E08556,GTI_GRADE_03,GTI,31.761806981519506,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00040639847134648125,0.00041646774065758025,P06-C01
E08564,GTI_GRADE_03,GTI,38.75154004106776,Observed_or_Validated,0.0002,1e-05,1.1,0.0006018188406917835,0.0006213975383496598,P06-C01
E08568,GTI_GRADE_03,GTI,46.77891854893908,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0010635849150300446,0.0011054668817909357,P06-C01
E08573,GTI_GRADE_03,GTI,47.800136892539356,Observed_or_Validated,0.0002,1e-05,1.1,0.001151866443866234,0.0011979857006583334,P06-C01
E08580,GTI_GRADE_03,GTI,52.936344969199176,Observed_or_Validated,0.0002,1e-05,1.1,0.0017530214735470195,0.0018277668403375576,P06-C01
E08582,GTI_GRADE_03,GTI,51.37303216974675,Observed_or_Validated,0.0002,1e-05,1.1,0.001538035839476049,0.001602589535110149,P06-C01
E08587,GTI_GRADE_03,GTI,42.064339493497606,Observed_or_Validated,0.0002,1e-05,1.1,0.0007510055344462165,0.0007778155849489377,P06-C01
E08591,GTI_GRADE_03,GTI,48.99931553730322,Observed_or_Validated,0.0002,1e-05,1.1,0.0012671199544451602,0.00131875819200244,P06-C01
E08596,GTI_GRADE_03,GTI,54.012320328542096,Observed_or_Validated,0.0002,1e-05,1.1,0.00192073887345605,0.0020033998348026358,P06-C01
E08611,GTI_GRADE_03,GTI,47.20602327173169,Observed_or_Validated,0.0002,1e-05,1.1,0.0010994645653266484,0.0011430696982087263,P06-C01
E08612,GTI_GRADE_03,GTI,46.92950034223135,Observed_or_Validated,0.0002,1e-05,1.1,0.0010760684338682164,0.0011185500981741817,P06-C01
E08613,GTI_GRADE_03,GTI,37.842573579739906,Observed_or_Validated,0.0002,1e-05,1.1,0.0005684730538729705,0.000586432072048493,P06-C01
E08620,GTI_GRADE_03,GTI,38.43394934976044,Observed_or_Validated,0.0002,1e-05,1.1,0.000589838174607626,0.000608835085309023,P06-C01
E08626,GTI_GRADE_03,GTI,52.17796030116359,Observed_or_Validated,0.0002,1e-05,1.1,0.0016447273117128878,0.0017143452027828367,P06-C01
E08628,GTI_GRADE_03,GTI,52.85694729637235,Observed_or_Validated,0.0002,1e-05,1.1,0.0017413134842242948,0.001815505126371717,P06-C01
E08635,GTI_GRADE_03,GTI,43.4798083504449,Observed_or_Validated,0.0002,1e-05,1.1,0.0008305884586257844,0.0008612460261029272,P06-C01
E08638,GTI_GRADE_03,GTI,26.23134839151266,Observed_or_Validated,0.0002,1e-05,1.1,0.0003218388932241253,0.00032778035008905584,P06-C01
E08645,GTI_GRADE_03,GTI,53.95482546201232,Observed_or_Validated,0.0002,1e-05,1.1,0.0019113352779677418,0.00199355324481348,P06-C01
E08651,GTI_GRADE_03,GTI,23.523613963039015,Observed_or_Validated,0.0002,1e-05,1.1,0.00029412512079433884,0.00029871200581415924,P06-C01
E08652,GTI_GRADE_03,GTI,46.01505817932922,Observed_or_Validated,0.0002,1e-05,1.1,0.0010029468815609469,0.0010419134113075282,P06-C01
E08653,GTI_GRADE_03,GTI,37.74127310061601,Observed_or_Validated,0.0002,1e-05,1.1,0.0005649325778343401,0.0005827195553275828,P06-C01
E08657,GTI_GRADE_03,GTI,38.68583162217659,Observed_or_Validated,0.0002,1e-05,1.1,0.000599310240864366,0.0006187671327685109,P06-C01
E08659,GTI_GRADE_03,GTI,48.0766598220397,Observed_or_Validated,0.0002,1e-05,1.1,0.001177286823816729,0.0012246246055097232,P06-C01
E08668,GTI_GRADE_03,GTI,42.85831622176591,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0007943206082022121,0.0008232256337266926,P06-C01
E08683,GTI_GRADE_03,GTI,39.08555783709788,Observed_or_Validated,0.0002,1e-05,1.1,0.0006148166594677642,0.0006350263589199141,P06-C01
E08684,GTI_GRADE_03,GTI,41.06228610540725,Observed_or_Validated,0.0002,1e-05,1.1,0.0007008160985203937,0.0007251961078241733,P06-C01
E08692,GTI_GRADE_03,GTI,33.489390828199866,Observed_or_Validated,0.0002,1e-05,1.1,0.000443341292627407,0.00045521147213246395,P06-C01
E08694,GTI_GRADE_03,GTI,52.05201916495551,Observed_or_Validated,0.0002,1e-05,1.1,0.0016274892327706322,0.0016962897520641214,P06-C01
E08700,GTI_GRADE_03,GTI,38.06160164271047,Observed_or_Validated,0.0002,1e-05,1.1,0.0005762460016645245,0.0005945826786515449,P06-C01
E08705,GTI_GRADE_03,GTI,34.42573579739904,Observed_or_Validated,0.0002,1e-05,1.1,0.0004660563588566814,0.00047903312010429567,P06-C01
E08710,GTI_GRADE_03,GTI,50.3709787816564,Observed_or_Validated,0.0002,1e-05,1.1,0.0014161581815695246,0.0014749115486889848,P06-C01
E08720,GTI_GRADE_03,GTI,38.6694045174538,Observed_or_Validated,0.0002,1e-05,1.1,0.0005986855418418106,0.0006181121002366101,P06-C01
E08721,GTI_GRADE_03,GTI,51.389459274469544,Observed_or_Validated,0.0002,1e-05,1.1,0.0015401324032922417,0.001604785734495169,P06-C01
E08722,GTI_GRADE_03,GTI,42.07529089664613,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0007515809633733408,0.0007784188585731682,P06-C01
E08723,GTI_GRADE_03,GTI,35.006160164271044,Observed_or_Validated,0.0002,1e-05,1.1,0.00048118941374285956,0.0004949030781737715,P06-C01
E08729,GTI_GRADE_03,GTI,33.62628336755647,Observed_or_Validated,0.0002,1e-05,1.1,0.0004465370303902485,0.0004585629270113859,P06-C01
E08733,GTI_GRADE_03,GTI,36.02737850787132,Observed_or_Validated,0.0002,1e-05,1.1,0.0005099345098020094,0.0005250472210463306,P06-C01
E08742,GTI_GRADE_03,GTI,50.51882272416153,Observed_or_Validated,0.0002,1e-05,1.1,0.0014334164139242118,0.0014929921167920598,P06-C01
E08750,GTI_GRADE_03,GTI,49.76317590691308,Observed_or_Validated,0.0002,1e-05,1.1,0.001347708168932517,0.0014031967439604078,P06-C01
E08763,GTI_GRADE_03,GTI,42.64476386036961,Observed_or_Validated,0.0002,1e-05,1.1,0.0007823462512446983,0.0008106723319249504,P06-C01
E08775,GTI_GRADE_03,GTI,20.566735112936346,Observed_or_Validated,0.0002,1e-05,1.1,0.00027100883561610766,0.00027446521458944316,P06-C01
E08781,GTI_GRADE_03,GTI,25.66735112936345,Observed_or_Validated,0.0002,1e-05,1.1,0.0003154624009696679,0.0003210922675548394,P06-C01
E08783,GTI_GRADE_03,GTI,43.37850787132101,Observed_or_Validated,0.0002,1e-05,1.1,0.0008245294447995767,0.0008548943281210861,P06-C01
E08784,GTI_GRADE_03,GTI,32.106776180698155,Observed_or_Validated,0.0002,1e-05,1.1,0.0004132974571029606,0.0004237031562313226,P06-C01
E08803,GTI_GRADE_03,GTI,40.38329911019849,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0006694325347072705,0.0006922916258828918,P06-C01
E08807,GTI_GRADE_03,GTI,28.76659822039699,Observed_or_Validated,0.0002,1e-05,1.1,0.0003551410559913289,0.00036270911156652133,P06-C01
E08813,GTI_GRADE_03,GTI,44.48459958932238,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0008939641335278917,0.0009276806795576918,P06-C01
E08816,GTI_GRADE_03,GTI,35.63860369609856,Observed_or_Validated,0.0002,1e-05,1.1,0.000498660303622437,0.0005132243985960738,P06-C01
E08817,GTI_GRADE_03,GTI,45.58521560574949,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0009707161817970961,0.0010081314347789802,P06-C01
E08821,GTI_GRADE_03,GTI,43.22245037645448,Observed_or_Validated,0.0002,1e-05,1.1,0.0008153090180327071,0.0008452284258459694,P06-C01
E08822,GTI_GRADE_03,GTI,45.23203285420944,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0009452042018343027,0.0009813907427682928,P06-C01
E08826,GTI_GRADE_03,GTI,26.305270362765228,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.000322700342254178,0.0003286838907985361,P06-C01
E08827,GTI_GRADE_03,GTI,23.006160164271048,Observed_or_Validated,0.0002,1e-05,1.1,0.0002895956128323831,0.0002939610277836578,P06-C01
E08828,GTI_GRADE_03,GTI,25.30321697467488,Observed_or_Validated,0.0002,1e-05,1.1,0.00031152393733506614,0.00031696132669706284,P06-C01
E08831,GTI_GRADE_03,GTI,21.00205338809035,Observed_or_Validated,0.0002,1e-05,1.1,0.0002740169837993757,0.00027762051008002446,P06-C01
E08844,GTI_GRADE_03,GTI,20.999315537303218,Observed_or_Validated,0.0002,1e-05,1.1,0.0002739976719535531,0.00027760025360302126,P06-C01
E08850,GTI_GRADE_03,GTI,50.21218343600274,Observed_or_Validated,0.0002,1e-05,1.1,0.0013978904430840258,0.0014557730159186293,P06-C01
E08851,GTI_GRADE_03,GTI,42.82546201232033,Observed_or_Validated,0.0002,1e-05,1.1,0.0007924624986518554,0.0008212776972937793,P06-C01
E08855,GTI_GRADE_03,GTI,46.945927446954144,Observed_or_Validated,0.0002,1e-05,1.1,0.0010774411425242684,0.0011199887401199284,P06-C01
E08864,GTI_GRADE_03,GTI,19.720739219712527,Observed_or_Validated,0.0002,1e-05,1.1,0.0002655080013960691,0.0002686952744703384,P06-C01
E08865,GTI_GRADE_03,GTI,41.158110882956876,Observed_or_Validated,0.0002,1e-05,1.1,0.0007054110414432515,0.0007300136410922953,P06-C01
E08876,GTI_GRADE_03,GTI,46.945927446954144,Observed_or_Validated,0.0002,1e-05,1.1,0.0010774411425242684,0.0011199887401199284,P06-C01
E08877,GTI_GRADE_03,GTI,32.596851471594796,Observed_or_Validated,0.0002,1e-05,1.1,0.00042349674893744015,0.00043439972173405753,P06-C01
E08889,GTI_GRADE_03,GTI,41.31416837782341,Observed_or_Validated,0.0002,1e-05,1.1,0.0007129846432566855,0.0007379540761302411,P06-C01
E08895,GTI_GRADE_03,GTI,50.743326488706366,Observed_or_Validated,0.0002,1e-05,1.1,0.001460092820760188,0.0015209389808760996,P06-C01
E08906,GTI_GRADE_03,GTI,39.51540041067762,Observed_or_Validated,0.0002,1e-05,1.1,0.0006321639418060881,0.0006532155057935884,P06-C01
E08916,GTI_GRADE_03,GTI,43.73442847364819,Observed_or_Validated,0.0002,1e-05,1.1,0.0008460787074099507,0.0008774843567119984,P06-C01
E08920,GTI_GRADE_03,GTI,41.308692676249144,Observed_or_Validated,0.0002,1e-05,1.1,0.0007127169914975751,0.0007376734615279956,P06-C01
E08922,GTI_GRADE_03,GTI,32.101300479123886,Observed_or_Validated,0.0002,1e-05,1.1,0.00041318616831418703,0.00042358644084783945,P06-C01
E08928,GTI_GRADE_03,GTI,45.74127310061601,Observed_or_Validated,0.0002,1e-05,1.1,0.000982265390250146,0.0010202366426945698,P06-C01
E08930,GTI_GRADE_03,GTI,47.14305270362765,Observed_or_Validated,0.0002,1e-05,1.1,0.0010940823836857452,0.0011374291206518602,P06-C01
E08948,GTI_GRADE_03,GTI,43.43874058863792,Observed_or_Validated,0.0002,1e-05,1.1,0.0008281250488198324,0.0008586636247373498,P06-C01
E08958,GTI_GRADE_03,GTI,41.05133470225873,Observed_or_Validated,0.0002,1e-05,1.1,0.0007002936293102605,0.0007246483274489117,P06-C01
E08959,GTI_GRADE_03,GTI,36.087611225188226,Observed_or_Validated,0.0002,1e-05,1.1,0.0005117188960767312,0.0005269184248588224,P06-C01
E08960,GTI_GRADE_03,GTI,19.994524298425734,Observed_or_Validated,0.0002,1e-05,1.1,0.0002672398984971635,0.0002705119011716797,P06-C01
E08963,GTI_GRADE_03,GTI,31.293634496919918,Observed_or_Validated,0.0002,1e-05,1.1,0.00039739109679493934,0.0004070210416438871,P06-C01
E08967,GTI_GRADE_03,GTI,51.79192334017796,Observed_or_Validated,0.0002,1e-05,1.1,0.0015925371066602095,0.0016596793112369315,P06-C01
E08968,GTI_GRADE_03,GTI,47.43326488706366,Observed_or_Validated,0.0002,1e-05,1.1,0.0011191580592871838,0.0011637083957119626,P06-C01
E08971,GTI_GRADE_03,GTI,23.83025325119781,Observed_or_Validated,0.0002,1e-05,1.1,0.0002969166000284996,0.00030163996304271646,P06-C01
E08981,GTI_GRADE_03,GTI,35.66872005475702,Observed_or_Validated,0.0002,1e-05,1.1,0.000499518808366196,0.0005141246841201281,P06-C01
E08997,GTI_GRADE_03,GTI,34.12183436002738,Observed_or_Validated,0.0002,1e-05,1.1,0.000458460599112164,0.0004710673903234276,P06-C01
E08998,GTI_GRADE_03,GTI,52.33401779603012,Observed_or_Validated,0.0002,1e-05,1.1,0.001666376600095391,0.0017370205650783785,P06-C01
E09004,GTI_GRADE_03,GTI,39.72073921971253,Observed_or_Validated,0.0002,1e-05,1.1,0.0006407050760724769,0.0006621710201335992,P06-C01
E09006,GTI_GRADE_03,GTI,40.25462012320329,Observed_or_Validated,0.0002,1e-05,1.1,0.0006637103793422993,0.0006862920452067049,P06-C01
E09012,GTI_GRADE_03,GTI,34.66392881587954,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00047216551197956126,0.00048543978839414126,P06-C01
E09016,GTI_GRADE_03,GTI,45.06502395619439,Observed_or_Validated,0.0002,1e-05,1.1,0.0009334362114246424,0.0009690557392923789,P06-C01
E09026,GTI_GRADE_03,GTI,34.06160164271047,Observed_or_Validated,0.0002,1e-05,1.1,0.00045698108166417897,0.00046951580197641295,P06-C01
E09032,GTI_GRADE_03,GTI,32.80492813141684,Observed_or_Validated,0.0002,1e-05,1.1,0.00042797333985735423,0.0004390945358566008,P06-C01
E09035,GTI_GRADE_03,GTI,40.720054757015745,Observed_or_Validated,0.0002,1e-05,1.1,0.0006847439597639215,0.0007083452124092672,P06-C01
E09052,GTI_GRADE_03,GTI,54.902121834360024,Observed_or_Validated,0.0002,1e-05,1.1,0.002073036513033262,0.002162858545201966,P06-C01
E09056,GTI_GRADE_03,GTI,29.686516084873375,Observed_or_Validated,0.0002,1e-05,1.1,0.0003693575700368843,0.00037761964014533593,P06-C01
E09062,GTI_GRADE_03,GTI,45.05681040383299,Observed_or_Validated,0.0002,1e-05,1.1,0.0009328622764538438,0.0009684541467136681,P06-C01
E09064,GTI_GRADE_03,GTI,20.142368240930868,Observed_or_Validated,0.0002,1e-05,1.1,0.00026819408505723087,0.0002715127679895772,P06-C01
E09065,GTI_GRADE_03,GTI,34.83367556468173,Observed_or_Validated,0.0002,1e-05,1.1,0.00047660457917267905,0.0004900950119704213,P06-C01
E09067,GTI_GRADE_03,GTI,61.021218343600275,Review,0.0002,1e-05,1.1,0.003556078254826491,0.003714301853130616,P06-C01
E09077,GTI_GRADE_03,GTI,44.33127994524298,Observed_or_Validated,0.0002,1e-05,1.1,0.0008838970232817819,0.0009171279512754343,P06-C01
E09101,GTI_GRADE_03,GTI,35.53456536618754,Observed_or_Validated,0.0002,1e-05,1.1,0.0004957134488765157,0.0005101341233416286,P06-C01
E09103,GTI_GRADE_03,GTI,36.550308008213555,Observed_or_Validated,0.0002,1e-05,1.1,0.0005257732284825114,0.0005416564343571031,P06-C01
E09104,GTI_GRADE_03,GTI,44.72826830937714,Observed_or_Validated,0.0002,1e-05,1.1,0.0009102694377931948,0.0009447722838760388,P06-C01
E09105,GTI_GRADE_03,GTI,50.64750171115674,Observed_or_Validated,0.0002,1e-05,1.1,0.001448636690770701,0.0015089373513709657,P06-C01
E09112,GTI_GRADE_03,GTI,28.041067761806982,Observed_or_Validated,0.0002,1e-05,1.1,0.0003447755052895595,0.00035183740049757713,P06-C01
E09119,GTI_GRADE_03,GTI,29.57700205338809,Observed_or_Validated,0.0002,1e-05,1.1,0.0003675990427934406,0.00037577527806952434,P06-C01
E09125,GTI_GRADE_03,GTI,44.257357973990416,Observed_or_Validated,0.0002,1e-05,1.1,0.0008790955498992415,0.0009120948247928865,P06-C01
E09140,GTI_GRADE_03,GTI,40.616016427104725,Observed_or_Validated,0.0002,1e-05,1.1,0.0006799610340752337,0.0007033304807945313,P06-C01
E09145,GTI_GRADE_03,GTI,55.096509240246405,Observed_or_Validated,0.0002,1e-05,1.1,0.002108061902752537,0.0021995272333275094,P06-C01
E09151,GTI_GRADE_03,GTI,42.78165639972622,Observed_or_Validated,0.0002,1e-05,1.1,0.0007899940527586052,0.0008186899130585002,P06-C01
E09154,GTI_GRADE_03,GTI,35.030800821355236,Observed_or_Validated,0.0002,1e-05,1.1,0.0004818505646699389,0.0004955964180600311,P06-C01
E09155,GTI_GRADE_03,GTI,32.988364134154686,Observed_or_Validated,0.0002,1e-05,1.1,0.0004319941161844704,0.0004433112967074565,P06-C01
E09159,GTI_GRADE_03,GTI,37.4072553045859,Observed_or_Validated,0.0002,1e-05,1.1,0.0005534978212885733,0.0005707290608525592,P06-C01
E09161,GTI_GRADE_03,GTI,30.69678302532512,Observed_or_Validated,0.0002,1e-05,1.1,0.00038647571246842725,0.0003955731521983405,P06-C01
E09163,GTI_GRADE_03,GTI,38.691307323750856,Observed_or_Validated,0.0002,1e-05,1.1,0.0005995186913159221,0.0006189857048527467,P06-C01
E09166,GTI_GRADE_03,GTI,28.947296372347708,Observed_or_Validated,0.0002,1e-05,1.1,0.0003578360940413917,0.00036553573169441404,P06-C01
E09168,GTI_GRADE_03,GTI,25.6290212183436,Observed_or_Validated,0.0002,1e-05,1.1,0.0003150413597291248,0.00032065065036212186,P06-C01
E09171,GTI_GRADE_03,GTI,35.403148528405204,Observed_or_Validated,0.0002,1e-05,1.1,0.0004920326306644113,0.0005062741499236669,P06-C01
E09175,GTI_GRADE_03,GTI,31.978097193702943,Observed_or_Validated,0.0002,1e-05,1.1,0.0004106974643494596,0.0004209763806880412,P06-C01
E09177,GTI_GRADE_03,GTI,45.034907597535934,Observed_or_Validated,0.0002,1e-05,1.1,0.0009313339779449242,0.0009668521985805799,P06-C01
E09179,GTI_GRADE_03,GTI,20.314852840520192,Observed_or_Validated,0.0002,1e-05,1.1,0.00026932443004135,0.00027269840987300607,P06-C01
E09206,GTI_GRADE_03,GTI,40.44900752908966,Observed_or_Validated,0.0002,1e-05,1.1,0.0006723816661219862,0.000695383724966409,P06-C01
E09209,GTI_GRADE_03,GTI,38.79808350444901,Observed_or_Validated,0.0002,1e-05,1.1,0.0006036052950192625,0.0006232707302370706,P06-C01
E09211,GTI_GRADE_03,GTI,51.5564681724846,Observed_or_Validated,0.0002,1e-05,1.1,0.0015616348393922876,0.0016273097578259536,P06-C01
E09221,GTI_GRADE_03,GTI,49.79329226557152,Observed_or_Validated,0.0002,1e-05,1.1,0.0013510072779722136,0.0014066533254562933,P06-C01
E09222,GTI_GRADE_03,GTI,38.31895961670089,Observed_or_Validated,0.0002,1e-05,1.1,0.0005855889956112026,0.0006043795261839515,P06-C01
E09231,GTI_GRADE_03,GTI,41.46201232032854,Observed_or_Validated,0.0002,1e-05,1.1,0.0007202642951160222,0.000745586264051445,P06-C01
E09235,GTI_GRADE_03,GTI,33.1854893908282,Observed_or_Validated,0.0002,1e-05,1.1,0.00043639403527689295,0.0004479256604786633,P06-C01
E09245,GTI_GRADE_03,GTI,51.04175222450377,Observed_or_Validated,0.0002,1e-05,1.1,0.0014964482318671024,0.001559024550021869,P06-C01
E09253,GTI_GRADE_03,GTI,36.11225188227242,Observed_or_Validated,0.0002,1e-05,1.1,0.0005124518299179666,0.0005276870178514391,P06-C01
E09257,GTI_GRADE_03,GTI,52.12594113620808,Observed_or_Validated,0.0002,1e-05,1.1,0.0016375821446679758,0.0017068612755532049,P06-C01
E09266,GTI_GRADE_03,GTI,30.477754962354553,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00038262327026041047,0.0003915327379677295,P06-C01
E09273,GTI_GRADE_03,GTI,28.511978097193705,Observed_or_Validated,0.0002,1e-05,1.1,0.000351421426283088,0.00035880786216390277,P06-C01
E09282,GTI_GRADE_03,GTI,41.56605065023956,Observed_or_Validated,0.0002,1e-05,1.1,0.0007254488523724502,0.0007510218614260306,P06-C01
E09286,GTI_GRADE_03,GTI,21.51129363449692,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0002776980652745054,0.00028148164268138124,P06-C01
E09291,GTI_GRADE_03,GTI,50.41204654346338,Observed_or_Validated,0.0002,1e-05,1.1,0.0014209277668546468,0.0014799084321928662,P06-C01
E09295,GTI_GRADE_03,GTI,36.37782340862423,Observed_or_Validated,0.0002,1e-05,1.1,0.0005204614482838734,0.0005360862866107642,P06-C01
E09297,GTI_GRADE_03,GTI,44.0,Observed_or_Validated,0.0002,1e-05,1.1,0.0008626407607736665,0.0008948459614037724,P06-C01
E09303,GTI_GRADE_03,GTI,36.12867898699521,Observed_or_Validated,0.0002,1e-05,1.1,0.0005129414096299463,0.0005282004165696571,P06-C01
E09306,GTI_GRADE_03,GTI,21.48665297741273,Observed_or_Validated,0.0002,1e-05,1.1,0.0002775158050475349,0.00028129046799064164,P06-C01
E09311,GTI_GRADE_03,GTI,39.044490075290895,Observed_or_Validated,0.0002,1e-05,1.1,0.0006131961676674032,0.0006333272076588336,P06-C01
E09315,GTI_GRADE_03,GTI,25.10609171800137,Observed_or_Validated,0.0002,1e-05,1.1,0.0003094481814871323,0.00031478411941706275,P06-C01
E09317,GTI_GRADE_03,GTI,31.953456536618756,Observed_or_Validated,0.0002,1e-05,1.1,0.00041020322079862265,0.0004204580356223993,P06-C01
E09319,GTI_GRADE_03,GTI,56.12594113620808,Observed_or_Validated,0.0002,1e-05,1.1,0.0023047640180083842,0.0024054330581273183,P06-C01
E09327,GTI_GRADE_03,GTI,44.75838466803559,Observed_or_Validated,0.0002,1e-05,1.1,0.0009123111208501546,0.0009469124035892307,P06-C01
E09336,GTI_GRADE_03,GTI,35.09924709103354,Observed_or_Validated,0.0002,1e-05,1.1,0.00048369526293669187,0.0004975309252243166,P06-C01
E09337,GTI_GRADE_03,GTI,34.064339493497606,Observed_or_Validated,0.0002,1e-05,1.1,0.00045704814835556833,0.0004695861357018315,P06-C01
E09345,GTI_GRADE_03,GTI,31.805612594113622,Observed_or_Validated,0.0002,1e-05,1.1,0.00040726201133741216,0.0004173733941408912,P06-C01
E09346,GTI_GRADE_03,GTI,40.09034907597536,Observed_or_Validated,0.0002,1e-05,1.1,0.0006565067433803343,0.0006787391065982973,P06-C01
E09349,GTI_GRADE_03,GTI,35.227926078028744,Observed_or_Validated,0.0002,1e-05,1.1,0.00048719604368939473,0.0005012021307420828,P06-C01
E09355,GTI_GRADE_03,GTI,43.1047227926078,Observed_or_Validated,0.0002,1e-05,1.1,0.0008084434488481978,0.0008380310929574763,P06-C01
E09357,GTI_GRADE_03,GTI,29.590691307323752,Observed_or_Validated,0.0002,1e-05,1.1,0.00036781785621177443,0.0003760047720952428,P06-C01
E09361,GTI_GRADE_03,GTI,41.94387405886379,Observed_or_Validated,0.0002,1e-05,1.1,0.0007447152991191512,0.0007712209447564677,P06-C01
E09362,GTI_GRADE_03,GTI,19.731690622861056,Observed_or_Validated,0.0002,1e-05,1.1,0.0002655764130482303,0.00026876703308831534,P06-C01
E09365,GTI_GRADE_03,GTI,27.59479808350445,Observed_or_Validated,0.0002,1e-05,1.1,0.0003387467404359244,0.0003455141905512665,P06-C01
E09378,GTI_GRADE_03,GTI,31.241615331964407,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00039641486249221403,0.0004059971872596159,P06-C01
E09381,GTI_GRADE_03,GTI,44.24914442162902,Observed_or_Validated,0.0002,1e-05,1.1,0.000878564138062016,0.0009115377727672362,P06-C01
E09383,GTI_GRADE_03,GTI,50.79808350444901,Observed_or_Validated,0.0002,1e-05,1.1,0.0014666863108833057,0.0015278463637690696,P06-C01
