employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag,feature_valuation_date,feature_version,active_at_valuation_flag,attained_age_years,attained_age_last_birthday,service_measurement_date,completed_service_years,completed_service_full_years,completed_service_fraction,retirement_age_numeric,expected_retirement_date,remaining_service_years_raw,remaining_service_years,years_to_expected_retirement,basic_salary_annual,dearness_allowance_annual,gratuity_eligible_wages_annual,da_to_basic_ratio,pensionable_to_gratuity_wage_ratio,gross_to_basic_ratio,age_band,service_band,salary_band,active_gratuity_member_flag,active_superannuation_member_flag,active_db_pension_member_flag,active_dc_superannuation_member_flag,active_edli_member_flag,active_gti_member_flag,model_input_quality_status,plan_id,gratuity_salary_basis_column,current_gratuity_salary_basis,benefit_days,divisor_days,vesting_years_resignation,part_year_rounding_threshold_months,salary_escalation_rate,discount_rate,death_vesting_waiver,disability_vesting_waiver,gratuity_benefit_rate,current_qualifying_service_years,current_withdrawal_eligibility_flag,current_death_eligibility_flag,current_disability_eligibility_flag,current_gratuity_if_withdrawal_now,current_gratuity_if_death_now,current_gratuity_if_disability_now,gratuity_engine_version,expected_retirement_date_p06,projection_horizon_years,probability_reach_retirement_active,probability_mass_total,projection_status,retirement_time_years,projected_salary_at_retirement,exact_service_at_retirement,qualifying_service_at_retirement,retirement_full_gratuity,retirement_puc_fraction,retirement_puc_benefit,retirement_expected_puc_benefit,retirement_discount_factor,pv_gratuity_retirement,pv_one_service_year_retirement,retirement_eligibility_flag,valuation_included_flag
E00014,1983-07-03,Male,Married,1983-09-30,Yes,2017-02-21,Active,Permanent,E5,Supply Chain,Office,Bengaluru,Office,,,101100.0,3400.0,104500.0,1254000.0,1613000.0,INR,60,2017-06-24,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,554000.0,461000.0,114,Yes,GTI_GRADE_03,Grade Based,4000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,43.16495550992471,43,2026-09-01,9.52498288843258,9,0.5249828884325805,60,2043-07-03,16.83504449007529,16.83504449007529,16.83504449007529,1213200.0,40800.0,1254000.0,0.033630069238377844,1.0,1.3295417078799867,35-44,5-9,10L-20L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,104500.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,10.0,True,True,True,602884.6153846153,602884.6153846153,602884.6153846153,P07-C01,2043-07-03,16.83504449007529,0.40581650082305437,0.9999999999999998,PROJECTED,16.83504449007529,278703.0092996203,26.360027378507873,26.0,4180545.139494304,0.3663454957089454,1531523.8814616632,621517.6625017144,0.32012736165644085,198964.80951955207,20888.73143921138,True,True
E00015,1988-01-18,Male,Single,,No,2024-12-18,Active,Permanent,E6,Supply Chain,Factory,Mumbai,Hazardous,,,139900.0,12700.0,152600.0,1679000.0,2455000.0,INR,60,2025-06-23,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,288000.0,Yes,Yes,105000.0,91000.0,20,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,True,False,False,False,True,False,2026-09-01,P04-C01,True,38.620123203285424,38,2026-09-01,1.702943189596167,1,0.7029431895961671,60,2048-01-18,21.379876796714576,21.379876796714576,21.37987679671458,1678800.0,152400.0,1831200.0,0.09077912794853467,0.9168851026649192,1.462354062425542,35-44,1-4,20L-40L,True,True,False,True,True,True,Reconstructed_or_Imputed,GRAT_STD_01,eligible_gratuity_wages_monthly,152600.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,2.0,False,True,True,0.0,176076.92307692306,176076.92307692306,P07-C01,2048-01-18,21.379876796714576,0.27412829139172235,0.9999999999999999,PROJECTED,21.379876796714576,530384.4896061333,23.082819986310742,23.0,7037794.189004461,0.07404100824331161,521085.3775628099,142844.2442205036,0.2353848208507271,33623.36683540075,19744.268065321743,True,True
E00016,1993-06-17,Male,Married,1998-10-28,Yes,2022-12-18,Active,Permanent,E4,Sales,Field,Ahmedabad,Field,,,56400.0,8800.0,65200.0,782000.0,1069000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,207000.0,189000.0,44,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,33.20739219712526,33,2026-09-01,3.704312114989733,3,0.7043121149897331,60,2053-06-17,26.79260780287474,26.79260780287474,26.792607802874745,676800.0,105600.0,782400.0,0.15602836879432624,0.9994887525562373,1.5794917257683214,25-34,1-4,10L-20L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,65200.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,4.0,False,True,True,0.0,150461.53846153844,150461.53846153844,P07-C01,2053-06-17,26.79260780287474,0.22702738758960897,1.0,PROJECTED,26.79260780287474,310640.24415587366,30.496919917864474,30.0,5376465.764236275,0.12347707049965777,663870.2422095989,150716.7267873262,0.163204439658635,24597.63894250915,6640.271710089776,True,True
E00017,2001-04-06,Male,Single,,No,2021-11-01,Active,Contract,E2,Supply Chain,Office,Hyderabad,Office,,,44500.0,500.0,45000.0,540000.0,745000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,233000.0,224000.0,57,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,25.404517453798768,25,2026-09-01,4.832306639288158,4,0.8323066392881584,60,2061-04-06,34.59548254620123,34.59548254620123,34.59548254620123,534000.0,6000.0,540000.0,0.011235955056179775,1.0,1.395131086142322,25-34,1-4,5L-10L,True,False,False,False,True,False,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,45000.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,5.0,False,True,True,0.0,129807.69230769231,129807.69230769231,P07-C01,2061-04-06,34.59548254620123,0.16545741996869504,0.9999999999999997,PROJECTED,34.59548254620123,337816.71455004247,39.42778918548939,39.0,7600876.077375955,0.12390529844328611,941788.8187977016,155825.94811363253,0.0962618118932103,15000.088105395644,3104.125881300713,True,True
E00018,1974-01-12,Male,Single,,No,2011-09-21,Active,Permanent,E7,Research,Management,Delhi NCR,Office,,,207300.0,6900.0,214200.0,2570000.0,3185000.0,INR,62,2014-04-30,Yes,GRAT_EXEC_03,Yes,SUP_DC_01,DC,6517000.0,Yes,Yes,781000.0,717000.0,179,Yes,GTI_SAL_02,Salary Multiple,9560000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,52.63518138261465,52,2026-09-01,14.94592744695414,14,0.9459274469541405,62,2036-01-12,9.364818617385353,9.364818617385353,9.363449691991786,2487600.0,82800.0,2570400.0,0.03328509406657019,0.9998443821973234,1.2803505386718121,45-54,10-19,20L-40L,True,True,False,True,True,True,Observed_or_Validated,GRAT_EXEC_03,eligible_gratuity_wages_monthly,214200.0,20.0,26.0,5.0,6.0,0.065,0.068,True,True,0.7692307692307693,15.0,True,True,True,2471538.4615384615,2471538.4615384615,2471538.4615384615,P07-C01,2036-01-12,9.364818617385353,0.6096651345424561,1.0,PROJECTED,9.364818617385353,386316.78894508426,24.310746064339494,24.0,7132002.25744771,0.6227469769564226,4441432.845471943,2707786.7532959357,0.5400517787827043,1462345.0526817136,97842.37598314634,True,True
E00019,1985-02-22,Male,Married,1992-07-19,Yes,2019-04-28,Active,Permanent,E5,Supply Chain,Factory,Mumbai,Plant,,,111200.0,17700.0,128900.0,1547000.0,1883000.0,INR,60,2020-04-25,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1627000.0,Yes,Yes,445000.0,397000.0,88,Yes,GTI_SAL_02,Salary Multiple,5650000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,41.52224503764545,41,2026-09-01,7.345653661875428,7,0.3456536618754278,60,2045-02-22,18.477754962354553,18.477754962354553,18.477754962354553,1334400.0,212400.0,1546800.0,0.1591726618705036,1.000129299198345,1.411121103117506,35-44,5-9,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,128900.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,7.0,True,True,True,520557.69230769225,520557.69230769225,520557.69230769225,P07-C01,2045-02-22,18.477754962354553,0.36351067209395954,1.0,PROJECTED,18.477754962354553,378310.58670147986,25.82340862422998,26.0,5674658.800522197,0.2825251408413626,1603233.7768442114,582792.5877443764,0.2864532513818716,166942.8316406313,22726.74962979523,True,True
E00021,1988-01-12,Male,Widowed/Separated,,No,2020-11-04,Active,Permanent,E4,Technology,Office,Chennai,Office,,,54900.0,1900.0,56800.0,682000.0,880000.0,INR,60,2021-08-23,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,348000.0,324000.0,69,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,38.63655030800821,38,2026-09-01,5.823408624229979,5,0.8234086242299794,60,2048-01-12,21.36344969199179,21.36344969199179,21.363449691991786,658800.0,22800.0,681600.0,0.03460837887067395,1.000586854460094,1.3357619914996963,35-44,5-9,5L-10L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,56800.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,6.0,True,True,True,196615.3846153846,196615.3846153846,196615.3846153846,P07-C01,2048-01-12,21.36344969199179,0.3081148376551949,1.0000000000000004,PROJECTED,21.36344969199179,197228.15642595213,27.18685831622177,27.0,3072207.821250408,0.21568180089740666,662619.315618386,204162.84285895535,0.23564658138282715,48110.275965112174,8261.53187412187,True,True
E00022,1974-11-14,Male,Married,1974-04-04,Yes,2021-03-28,Active,Permanent,E7,Sales,Management,Hyderabad,Office,,,235700.0,5200.0,240900.0,2891000.0,3975000.0,INR,60,2021-06-27,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,2273000.0,Yes,Yes,345000.0,290000.0,65,Yes,GTI_SAL_02,Salary Multiple,10000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,51.79739904175222,51,2026-09-01,5.429158110882957,5,0.4291581108829572,60,2034-11-14,8.202600958247778,8.202600958247778,8.202600958247775,2828400.0,62400.0,2890800.0,0.02206194314806958,1.0000691850006918,1.4053882053457785,45-54,5-9,20L-40L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,240900.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,5.0,True,True,True,694903.8461538461,694903.8461538461,694903.8461538461,P07-C01,2034-11-14,8.202600958247778,0.5996799801472723,1.0,PROJECTED,8.202600958247778,388517.61554370436,13.631759069130736,14.0,3138026.8947760733,0.3877970079202112,1216917.4405673128,729761.0266002755,0.5740855254011741,418945.24237311934,77165.78405284004,True,True
E00023,1979-07-24,Female,Married,1975-10-03,Yes,2022-05-08,Active,Permanent,E4,Supply Chain,Factory,Delhi NCR,Plant,,,58800.0,5300.0,64100.0,706000.0,1034000.0,INR,60,2022-11-14,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,217000.0,188000.0,51,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,47.10746064339494,47,2026-09-01,4.317590691307323,4,0.3175906913073234,60,2039-07-24,12.892539356605063,12.892539356605063,12.892539356605065,705600.0,63600.0,769200.0,0.09013605442176871,0.9178367134685388,1.465419501133787,45-54,1-4,10L-20L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,64100.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,4.0,False,True,True,0.0,147923.0769230769,147923.0769230769,P07-C01,2039-07-24,12.892539356605063,0.4558179983783638,1.0,PROJECTED,12.892539356605063,135867.28384252772,17.210130047912386,17.0,1332544.5146094062,0.25397592301807786,338434.2230606005,154264.41013821962,0.41799250039237695,64481.366515229565,14934.571413879261,True,True
E00025,1987-10-12,Male,Single,,No,2018-11-28,Active,Permanent,E3,Technology,Management,Hyderabad,Office,,,61400.0,300.0,61700.0,740000.0,970000.0,INR,60,2019-08-16,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,870000.0,Yes,Yes,466000.0,415000.0,93,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,38.888432580424364,38,2026-09-01,7.759069130732375,7,0.7590691307323754,60,2047-10-12,21.111567419575636,21.111567419575636,21.111567419575632,736800.0,3600.0,740400.0,0.004885993485342019,0.9994597514856834,1.3165038002171552,35-44,5-9,5L-10L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,61700.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,8.0,True,True,True,284769.23076923075,284769.23076923075,284769.23076923075,P07-C01,2047-10-12,21.111567419575636,0.32314027989759936,0.9999999999999998,PROJECTED,21.111567419575636,211121.102268979,28.87063655030801,29.0,3532218.441807918,0.2675541079562888,945059.5543046698,305386.8088979115,0.23969688841924233,73200.26785711118,9434.155905014064,True,True
E00026,1984-11-03,Male,Married,1986-05-17,Yes,2023-04-03,Active,Fixed-Term,E8,Manufacturing,Management,Chennai,Office,,,209300.0,4900.0,214200.0,2570000.0,3048000.0,INR,60,2023-11-26,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1086000.0,Yes,Yes,173000.0,159000.0,40,Yes,GTI_SAL_02,Salary Multiple,9140000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,41.82614647501711,41,2026-09-01,3.4140999315537304,3,0.41409993155373037,60,2044-11-03,18.17385352498289,18.17385352498289,18.17385352498289,2511600.0,58800.0,2570400.0,0.023411371237458192,0.9998443821973234,1.2135690396559962,35-44,1-4,20L-40L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,214200.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,3.0,False,True,True,0.0,370730.7692307692,370730.7692307692,P07-C01,2044-11-03,18.17385352498289,0.34015912067462917,0.9999999999999998,PROJECTED,18.17385352498289,617624.5566402494,21.587953456536617,22.0,7839080.911203165,0.15518636052516957,1216518.436471949,413809.84163477295,0.29240414744419957,120999.71394723502,35441.17523594834,True,True
E00027,1995-11-09,Male,Single,,No,2015-12-19,Active,Contract,E2,Supply Chain,Office,Hyderabad,Office,,,32900.0,200.0,33100.0,397000.0,529000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,710000.0,622000.0,128,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,30.811772758384667,30,2026-09-01,10.702258726899384,10,0.7022587268993838,60,2055-11-09,29.188227241615333,29.188227241615333,29.188227241615333,394800.0,2400.0,397200.0,0.0060790273556231,0.999496475327291,1.339918946301925,25-34,10-19,5L-10L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,33100.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,11.0,True,True,True,210057.69230769228,210057.69230769228,210057.69230769228,P07-C01,2055-11-09,29.188227241615333,0.2359319465872511,1.0,PROJECTED,29.188227241615333,181326.5254169324,39.89048596851472,40.0,4184458.278852286,0.2675564681724846,1119578.8783048312,264144.42411642993,0.13878407006024912,36659.03826259877,3425.355263600461,True,True
E00028,1975-05-07,Male,Single,,No,2009-11-27,Active,Permanent,E3,Customer Service,Office,Pune,Office,,,47500.0,1700.0,49200.0,570000.0,793000.0,INR,60,2014-12-28,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1406000.0,Yes,Yes,927000.0,890000.0,201,Yes,GTI_GRADE_03,Grade Based,2500000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,51.32101300479124,51,2026-09-01,16.761122518822724,16,0.7611225188227237,60,2035-05-07,8.67898699520876,8.67898699520876,8.678986995208762,570000.0,20400.0,590400.0,0.035789473684210524,0.9654471544715447,1.3912280701754387,45-54,10-19,5L-10L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,49200.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,17.0,True,True,True,482538.4615384615,482538.4615384615,482538.4615384615,P07-C01,2035-05-07,8.67898699520876,0.6389277821754893,0.9999999999999999,PROJECTED,8.67898699520876,81582.00570500162,25.440109514031484,25.0,1176663.5438221386,0.670444900752909,788888.0728573998,504042.5067754743,0.5558768343536367,280185.55304602213,16716.39549984639,True,True
E00029,1971-09-23,Male,Married,1968-03-02,Yes,2021-10-23,Active,Permanent,E4,Customer Service,Factory,Pune,Plant,,,65100.0,7200.0,72300.0,868000.0,1147000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,322000.0,300000.0,58,Yes,GTI_SAL_02,Salary Multiple,3440000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,54.940451745379875,54,2026-09-01,4.856947296372348,4,0.8569472963723479,60,2031-09-23,5.059548254620125,5.059548254620125,5.059548254620124,781200.0,86400.0,867600.0,0.11059907834101383,1.0004610419548179,1.4682539682539681,45-54,1-4,10L-20L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,72300.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,5.0,False,True,True,0.0,208557.6923076923,208557.6923076923,P07-C01,2031-09-23,5.059548254620125,0.7156719884834593,1.0000000000000002,PROJECTED,5.059548254620125,97090.0095322916,9.916495550992472,10.0,560134.6703786054,0.4856947296372348,272054.4572899784,194701.75442450718,0.7101193696607659,138261.48712377629,28466.746432896998,True,True
E00030,1979-05-31,Female,Married,1975-09-05,Yes,2016-02-28,Active,Permanent,E4,Manufacturing,Office,Chennai,Office,,,65800.0,2100.0,67900.0,790000.0,1066000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,585000.0,534000.0,126,Yes,GTI_FLAT_01,Flat,2000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,47.25530458590007,47,2026-09-01,10.507871321013004,10,0.5078713210130044,60,2039-05-31,12.74469541409993,12.74469541409993,12.744695414099931,789600.0,25200.0,814800.0,0.031914893617021274,0.9695630829651448,1.3500506585612968,45-54,10-19,10L-20L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,67900.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,11.0,True,True,True,430903.8461538461,430903.8461538461,430903.8461538461,P07-C01,2039-05-31,12.74469541409993,0.5005406387145844,0.9999999999999999,PROJECTED,12.74469541409993,142687.29972780115,23.252566735112936,23.0,1893350.707926592,0.45686397047882626,865003.7219322394,432969.5154664559,0.42219462823136594,182797.40361787498,17396.235453733414,True,True
E00031,1978-07-05,Male,Married,1978-05-13,Yes,2016-01-16,Active,Permanent,E6,Operations,Factory,Chennai,Hazardous,,,129100.0,11200.0,140300.0,1684000.0,2380000.0,INR,60,2016-05-21,Yes,GRAT_ENH_02,Yes,PEN_DB_01,DB,,Yes,Yes,636000.0,595000.0,127,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,48.158795345653665,48,2026-09-01,10.625598904859686,10,0.625598904859686,60,2038-07-05,11.841204654346335,11.841204654346335,11.841204654346338,1549200.0,134400.0,1683600.0,0.08675445391169635,1.0002375861249704,1.536276788019623,45-54,10-19,20L-40L,True,True,True,False,True,True,Observed_or_Validated,GRAT_ENH_02,eligible_gratuity_wages_monthly,140300.0,20.0,26.0,5.0,6.0,0.062,0.07,True,True,0.7692307692307693,11.0,True,True,True,1187153.8461538462,1187153.8461538462,1187153.8461538462,P07-C01,2038-07-05,11.841204654346335,0.5240884246344394,1.0000000000000002,PROJECTED,11.841204654346335,286024.6219872609,22.46680355920602,22.0,4840416.679784415,0.482981768402713,2337833.0078082657,1225231.218120627,0.448808088148439,549893.6805445016,51751.78222594156,True,True
E00034,1993-04-20,Male,Single,,No,2024-02-11,Active,Permanent,E3,Corporate,Office,Bengaluru,Office,,,63100.0,1500.0,64600.0,775000.0,947000.0,INR,60,2024-12-01,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,203000.0,Yes,Yes,138000.0,115000.0,30,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,33.36618754277892,33,2026-09-01,2.5544147843942504,2,0.5544147843942504,60,2053-04-20,26.633812457221083,26.633812457221083,26.633812457221083,757200.0,18000.0,775200.0,0.02377179080824089,0.9997420020639834,1.250660327522451,25-34,1-4,5L-10L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,64600.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,3.0,False,True,True,0.0,111807.6923076923,111807.6923076923,P07-C01,2053-04-20,26.633812457221083,0.2203592982349334,1.0,PROJECTED,26.633812457221083,304946.8752260225,29.188227241615333,29.0,5101995.79705076,0.08808326842738795,449400.4653070272,99029.57116150904,0.16496734156841886,16336.645091174703,6395.455112059551,True,True
E00035,1992-12-18,Male,Widowed/Separated,,No,2018-06-05,Active,Permanent,E3,Manufacturing,Factory,Mumbai,Plant,,,47000.0,4900.0,51900.0,623000.0,852000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,386000.0,332000.0,98,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,33.70294318959617,33,2026-09-01,8.240930869267626,8,0.24093086926762552,60,2052-12-18,26.29705681040383,26.29705681040383,26.297056810403834,564000.0,58800.0,622800.0,0.10425531914893617,1.0003211303789339,1.5106382978723405,25-34,5-9,5L-10L,True,False,False,False,True,False,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,51900.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,8.0,True,True,True,239538.4615384615,239538.4615384615,239538.4615384615,P07-C01,2052-12-18,26.29705681040383,0.2571697499115478,1.0000000000000002,PROJECTED,26.29705681040383,240235.47241071422,34.53798767967146,35.0,4850908.577524037,0.23545516769336072,1142171.4925860842,293731.95710446255,0.16876917557789498,49572.90024140175,6015.449107366108,True,True
E00036,1991-07-24,Male,Single,,No,2023-05-16,Active,Permanent,E1,Sales,Field,Chennai,Hazardous,,,21500.0,2300.0,23800.0,286000.0,340000.0,INR,60,2024-01-14,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,102000.0,Yes,Yes,209000.0,179000.0,39,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,35.10746064339494,35,2026-09-01,3.29637234770705,3,0.2963723477070501,60,2051-07-24,24.892539356605063,24.892539356605063,24.892539356605067,258000.0,27600.0,285600.0,0.10697674418604651,1.0014005602240896,1.317829457364341,35-44,1-4,<5L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,23800.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,3.0,False,True,True,0.0,41192.30769230769,41192.30769230769,P07-C01,2051-07-24,24.892539356605063,0.24496694323791238,1.0000000000000002,PROJECTED,24.892539356605063,101508.9192920806,28.188911704312112,28.0,1639759.4654874555,0.11772758384668036,193044.91996156218,47289.62395059134,0.185593669047153,8776.654816850369,2662.5192457264093,True,True
E00037,2005-05-30,Female,Single,,No,2024-03-02,Active,Permanent,E2,Manufacturing,Factory,Hyderabad,Plant,,,39700.0,6400.0,46100.0,476000.0,689000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,150000.0,127000.0,29,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,21.256673511293634,21,2026-09-01,2.4996577686516086,2,0.4996577686516086,60,2065-05-30,38.743326488706366,38.743326488706366,38.743326488706366,476400.0,76800.0,553200.0,0.16120906801007556,0.8604483007953724,1.4462636439966414,<25,1-4,5L-10L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,46100.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,2.0,False,True,True,0.0,53192.30769230769,53192.30769230769,P07-C01,2065-05-30,38.743326488706366,0.12809363724857772,0.9999999999999998,PROJECTED,38.743326488706366,440691.1463123647,41.242984257357975,41.0,10424040.57623478,0.06096726265003923,635525.2196859722,81406.73695277759,0.07270674591601403,5918.818939477391,2367.8517170253194,True,True
