employee_id,plan_id,model_input_quality_status,grade,age_band,service_band,product_type,plan_assignment_method,active_rule_count,parameter_count,editable_parameter_count,locked_parameter_count,formula_template_count,formula_templates,statutory_locked_plan_flag,rule_engine_version,plan_assignment_valid_flag
E00002,GRAT_STD_01,Observed_or_Validated,E5,35-44,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04973,GTI_SAL_02,Observed_or_Validated,E2,25-34,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04974,GTI_SAL_02,Observed_or_Validated,E4,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04976,GTI_FLAT_01,Observed_or_Validated,E6,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04977,GTI_GRADE_03,Observed_or_Validated,E3,25-34,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04978,GTI_SAL_02,Observed_or_Validated,E2,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04979,GTI_SAL_02,Observed_or_Validated,E2,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04980,GTI_FLAT_01,Observed_or_Validated,E2,25-34,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04981,GTI_SAL_02,Observed_or_Validated,E4,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04982,GTI_SAL_02,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04983,GTI_SAL_02,Observed_or_Validated,E6,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04985,GTI_SAL_02,Observed_or_Validated,E6,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04986,GTI_GRADE_03,Observed_or_Validated,E6,45-54,30+,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04989,GTI_FLAT_01,Observed_or_Validated,E2,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04990,GTI_SAL_02,Observed_or_Validated,E4,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04991,GTI_SAL_02,Observed_or_Validated,E1,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04992,GTI_SAL_02,Observed_or_Validated,E3,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04993,GTI_GRADE_03,Observed_or_Validated,E7,45-54,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04994,GTI_SAL_02,Observed_or_Validated,E2,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04995,GTI_FLAT_01,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04996,GTI_SAL_02,Observed_or_Validated,E4,<25,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04997,GTI_FLAT_01,Observed_or_Validated,E5,45-54,20-29,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04998,GTI_GRADE_03,Observed_or_Validated,E7,45-54,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E04999,GTI_SAL_02,Observed_or_Validated,E2,25-34,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05000,GTI_SAL_02,Observed_or_Validated,E2,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05001,GTI_GRADE_03,Observed_or_Validated,E5,25-34,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05002,GTI_SAL_02,Observed_or_Validated,E4,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05003,GTI_SAL_02,Observed_or_Validated,E5,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05005,GTI_SAL_02,Observed_or_Validated,E7,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05006,GTI_FLAT_01,Observed_or_Validated,E4,25-34,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05007,GTI_SAL_02,Observed_or_Validated,E6,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05008,GTI_SAL_02,Observed_or_Validated,E3,25-34,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05010,GTI_SAL_02,Observed_or_Validated,E3,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05012,GTI_SAL_02,Observed_or_Validated,E3,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05014,GTI_GRADE_03,Observed_or_Validated,E1,<25,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05015,GTI_FLAT_01,Observed_or_Validated,E3,35-44,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05016,GTI_FLAT_01,Observed_or_Validated,E2,25-34,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05017,GTI_SAL_02,Observed_or_Validated,E5,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05019,GTI_GRADE_03,Observed_or_Validated,E3,25-34,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05020,GTI_GRADE_03,Observed_or_Validated,E1,<25,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05021,GTI_GRADE_03,Observed_or_Validated,E4,35-44,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05023,GTI_SAL_02,Observed_or_Validated,E5,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05024,GTI_GRADE_03,Observed_or_Validated,E3,35-44,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05025,GTI_SAL_02,Observed_or_Validated,E1,<25,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05026,GTI_FLAT_01,Observed_or_Validated,E3,25-34,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05027,GTI_SAL_02,Observed_or_Validated,E4,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05029,GTI_SAL_02,Observed_or_Validated,E3,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05030,GTI_SAL_02,Observed_or_Validated,E6,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05031,GTI_SAL_02,Observed_or_Validated,E5,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05034,GTI_SAL_02,Observed_or_Validated,E3,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05035,GTI_FLAT_01,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05038,GTI_SAL_02,Observed_or_Validated,E4,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05040,GTI_SAL_02,Observed_or_Validated,E3,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05041,GTI_SAL_02,Observed_or_Validated,E5,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05042,GTI_FLAT_01,Observed_or_Validated,E6,35-44,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05043,GTI_FLAT_01,Observed_or_Validated,E3,25-34,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05044,GTI_SAL_02,Observed_or_Validated,E4,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05045,GTI_GRADE_03,Observed_or_Validated,E4,45-54,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05047,GTI_FLAT_01,Observed_or_Validated,E5,35-44,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05048,GTI_SAL_02,Observed_or_Validated,E5,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05049,GTI_SAL_02,Observed_or_Validated,E3,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05050,GTI_GRADE_03,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05051,GTI_GRADE_03,Observed_or_Validated,E6,45-54,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05052,GTI_SAL_02,Observed_or_Validated,E6,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05054,GTI_GRADE_03,Observed_or_Validated,E3,35-44,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05056,GTI_GRADE_03,Reconstructed_or_Imputed,E2,<25,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05057,GTI_FLAT_01,Observed_or_Validated,E3,25-34,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05058,GTI_SAL_02,Observed_or_Validated,E5,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05059,GTI_GRADE_03,Observed_or_Validated,E8,45-54,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05061,GTI_SAL_02,Observed_or_Validated,E5,55-59,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05062,GTI_SAL_02,Observed_or_Validated,E4,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05063,GTI_GRADE_03,Observed_or_Validated,E3,35-44,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05064,GTI_GRADE_03,Observed_or_Validated,E6,35-44,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05065,GTI_SAL_02,Observed_or_Validated,E4,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05066,GTI_GRADE_03,Reconstructed_or_Imputed,E2,25-34,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05067,GTI_GRADE_03,Observed_or_Validated,E4,45-54,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05068,GTI_SAL_02,Observed_or_Validated,E3,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05070,GTI_FLAT_01,Observed_or_Validated,E4,25-34,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05071,GTI_SAL_02,Observed_or_Validated,E3,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05074,GTI_GRADE_03,Observed_or_Validated,E7,55-59,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05075,GTI_SAL_02,Reconstructed_or_Imputed,E5,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05076,GTI_SAL_02,Observed_or_Validated,E5,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05077,GTI_SAL_02,Observed_or_Validated,E4,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05079,GTI_FLAT_01,Observed_or_Validated,E1,25-34,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05080,GTI_FLAT_01,Observed_or_Validated,E4,25-34,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05081,GTI_SAL_02,Observed_or_Validated,E3,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05082,GTI_SAL_02,Observed_or_Validated,E4,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05083,GTI_SAL_02,Observed_or_Validated,E5,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05084,GTI_GRADE_03,Observed_or_Validated,E6,35-44,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05085,GTI_GRADE_03,Observed_or_Validated,E8,55-59,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05086,GTI_FLAT_01,Observed_or_Validated,E4,45-54,<1,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05087,GTI_GRADE_03,Review,E5,60+,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05088,GTI_SAL_02,Reconstructed_or_Imputed,E5,<25,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05089,GTI_GRADE_03,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05090,GTI_SAL_02,Observed_or_Validated,E3,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05092,GTI_GRADE_03,Observed_or_Validated,E5,35-44,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05093,GTI_SAL_02,Reconstructed_or_Imputed,E7,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05095,GTI_SAL_02,Observed_or_Validated,E1,<25,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05096,GTI_SAL_02,Observed_or_Validated,E6,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05097,GTI_FLAT_01,Reconstructed_or_Imputed,E2,35-44,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05098,GTI_SAL_02,Observed_or_Validated,E1,<25,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05099,GTI_FLAT_01,Observed_or_Validated,E6,45-54,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05101,GTI_FLAT_01,Observed_or_Validated,E4,25-34,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05102,GTI_FLAT_01,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05103,GTI_GRADE_03,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05104,GTI_GRADE_03,Observed_or_Validated,E6,35-44,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05105,GTI_SAL_02,Observed_or_Validated,E5,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05106,GTI_GRADE_03,Reconstructed_or_Imputed,E1,25-34,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05107,GTI_GRADE_03,Reconstructed_or_Imputed,E1,25-34,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05108,GTI_GRADE_03,Observed_or_Validated,E6,35-44,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05109,GTI_SAL_02,Observed_or_Validated,E5,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05110,GTI_GRADE_03,Observed_or_Validated,E5,25-34,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05111,GTI_SAL_02,Reconstructed_or_Imputed,E5,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05113,GTI_SAL_02,Observed_or_Validated,E3,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05114,GTI_SAL_02,Observed_or_Validated,E4,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05116,GTI_FLAT_01,Observed_or_Validated,E5,45-54,<1,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
