employee_id,employment_status,department,grade,attained_age_years,completed_service_years,gratuity_plan_id,superannuation_plan_id,gti_plan_id,active_gratuity_member_flag,active_db_pension_member_flag,active_dc_superannuation_member_flag,active_edli_member_flag,active_gti_member_flag,gratuity_dbo,gratuity_puc_one_service_year_pv,db_pension_plan_id,member_dbo,spouse_dbo,db_pension_liability,db_pension_puc_one_service_year_pv,probability_reach_retirement_active,active_survival_source,dc_superannuation_plan_id,current_annual_employer_contribution,current_annual_employee_contribution,projected_future_contribution_corpus,projected_member_corpus_from_available_data,opening_member_corpus_available,dc_model_status,gti_pricing_plan_id,cover_basis,gti_sum_assured,gti_q_death_1y,gti_fresh_expected_death_count,gti_fresh_expected_claim_cost,gti_gross_premium_loading_rate,gti_fresh_model_gross_premium,gti_underwriting_referral_flag,gti_cover_above_free_cover_limit,gti_free_cover_limit,edli_plan_id,edli_capped_monthly_wage,edli_part_b_lower_if_qualifying,edli_part_b_upper_if_qualifying,official_calculator_required_flag,edli_model_status,combined_db_liability,known_group_risk_cover,pipeline_10_version
E09861,Active,Corporate,E4,49.98220396988364,5.4072553045859,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,250105.8774416463,46253.75784079054,,,,,,,,SUP_DC_01,150480.0,0.0,2772227.608612333,2772227.608612333,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,4074000.0,0.0014285630282994612,0.0014285630282994612,5819.9657772920045,0.2,7274.957221615005,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,250105.8774416463,4074000.0,P10-C01
E09862,Active,Operations,E2,20.186173853524984,1.998631074606434,GRAT_STD_01,SUP_DC_02,GTI_SAL_02,True,False,True,True,True,33375.479139663374,16699.169528441158,,,,,,,,SUP_DC_02,51600.0,25800.0,39846494.43418291,39846494.43418291,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,2058000.0,0.00027181203951609067,0.00027181203951609067,559.3891773241146,0.2,699.2364716551432,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,33375.479139663374,2058000.0,P10-C01
E09863,Active,Technology,E5,37.59069130732375,10.225872689938399,GRAT_STD_01,,GTI_FLAT_01,True,False,False,True,True,560440.7506193307,54806.1537252237,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.0005772667452191915,0.0005772667452191915,1154.5334904383828,0.2,1443.1668630479785,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,560440.7506193307,2000000.0,P10-C01
E09864,Active,Manufacturing,E4,38.35455167693361,6.206707734428473,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,226944.5796052562,36564.40569070129,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,3150000.0,0.0006057534154669983,0.0006057534154669983,1908.1232587210445,0.2,2385.1540734013056,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,226944.5796052562,3150000.0,P10-C01
E09865,Active,Operations,E4,37.64544832306639,8.635181382614647,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,423728.5857392522,49070.02724833921,,,,,,,,SUP_DC_01,167400.0,0.0,14616399.575414341,14616399.575414341,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.0005792405399217582,0.0005792405399217582,1158.4810798435165,0.2,1448.1013498043956,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,423728.5857392522,2000000.0,P10-C01
E09866,Active,Finance,E7,37.42368240930869,6.354551676933607,GRAT_STD_01,PEN_DB_01,GTI_FLAT_01,True,True,False,True,True,655796.7894731353,103201.11045026396,PEN_DB_01,881920.9022012918,0.0,881920.9022012918,138785.69992633426,0.2941825523326277,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.0005713098784033586,0.0005713098784033586,1142.6197568067173,0.2,1428.2746960083966,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1537717.6916744271,2000000.0,P10-C01
E09867,Active,Manufacturing,E4,38.691307323750856,8.5201916495551,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,271724.48255764414,31891.827523836604,,,,,,,,SUP_DC_01,99000.0,0.0,7715882.505858975,7715882.505858975,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.0006189857048527467,0.0006189857048527467,1237.9714097054932,0.2,1547.4642621318665,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,271724.48255764414,2000000.0,P10-C01
E09868,Active,Sales,E4,37.83983572895277,9.656399726214921,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,315260.13959286443,32647.793021347814,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,3057000.0,0.0005863312619335609,0.0005863312619335609,1792.4146677308959,0.2,2240.5183346636195,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,315260.13959286443,3057000.0,P10-C01
E09869,Active,Supply Chain,E6,43.6933607118412,12.328542094455852,GRAT_ENH_02,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,946158.2633377896,76745.34880837834,,,,,,,,SUP_DC_01,188460.0,0.0,8278669.771111558,8278669.771111558,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,5000000.0,0.0008748385622156303,0.0008748385622156303,4374.192811078152,0.2,5467.74101384769,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,946158.2633377896,5000000.0,P10-C01
E09870,Exited,Manufacturing,E2,30.26694045174538,1.3579739904175223,GRAT_STD_01,,GTI_GRADE_03,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E09871,Active,Customer Service,E2,32.29568788501027,4.739219712525667,GRAT_STD_01,,GTI_FLAT_01,True,False,False,True,True,107999.70161562129,22788.49856447468,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.0004277673579754449,0.0004277673579754449,855.5347159508899,0.2,1069.4183949386122,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,107999.70161562129,2000000.0,P10-C01
E09872,Active,Supply Chain,E8,56.0848733744011,13.02943189596167,GRAT_EXEC_03,PEN_DB_01,GTI_GRADE_03,True,True,False,True,True,2568651.8554755133,197142.27573280758,PEN_DB_01,7729841.517842202,606459.5495776103,8336301.067419813,639805.4139262633,0.8026773040307941,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_GRADE_03,Grade Based,10000000.0,0.00239682687231651,0.00239682687231651,23968.268723165103,0.2,29960.335903956377,True,5000000.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,10904952.922895327,10000000.0,P10-C01
E09873,Active,Research,E6,40.26009582477755,7.236139630390143,GRAT_STD_01,SUP_DC_02,,True,False,True,True,False,593473.663284335,82015.2309930395,,,,,,,,SUP_DC_02,190800.0,95400.0,20024335.091025546,20024335.091025546,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,593473.663284335,0.0,P10-C01
E09874,Active,Manufacturing,E5,43.63586584531143,9.560574948665298,GRAT_STD_01,SUP_DC_01,,True,False,True,True,False,417338.14640890155,43651.99254749464,,,,,,,,SUP_DC_01,148320.0,0.0,6572161.834802711,6572161.834802711,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,417338.14640890155,0.0,P10-C01
E09875,Active,Supply Chain,E1,28.88158795345654,4.375085557837098,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,66487.82866556926,15196.920788547666,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,1500000.0,0.0003645022338547761,0.0003645022338547761,546.7533507821641,0.2,683.4416884777052,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,66487.82866556926,1500000.0,P10-C01
E09876,Active,Customer Service,E5,43.422313483915126,8.61054072553046,GRAT_STD_01,PEN_DB_01,GTI_SAL_02,True,True,False,True,True,527834.1056152728,61300.92434848279,PEN_DB_01,1042414.4503532462,67251.26303945419,1109665.7133927003,128872.9417541125,0.4059282928175168,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_SAL_02,Salary Multiple,5895000.0,0.0008576334892398267,0.0008576334892398267,5055.7494190687785,0.2,6319.686773835972,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1637499.8190079732,5895000.0,P10-C01
E09877,Exited,Technology,E4,26.310746064339494,0.9500342231348392,GRAT_STD_01,SUP_DC_02,GTI_GRADE_03,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E09878,Active,Operations,E5,47.32101300479124,2.102669404517454,GRAT_STD_01,SUP_DC_01,,True,False,True,True,False,89431.39880822046,42532.31564414391,,,,,,,,SUP_DC_01,164520.0,0.0,4515646.047136536,4515646.047136536,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,89431.39880822046,0.0,P10-C01
E09879,Active,Technology,E4,43.59479808350445,2.078028747433265,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,49733.259995857254,23932.90278456767,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,2337000.0,0.0008685307206345778,0.0008685307206345778,2029.7562941230083,0.2,2537.19536765376,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,49733.259995857254,2337000.0,P10-C01
E09880,Active,Technology,E3,38.09993155373032,8.596851471594798,GRAT_EXEC_03,,GTI_SAL_02,True,False,False,True,True,244849.6090044122,28481.31200282216,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,1881000.0,0.0005960266036005246,0.0005960266036005246,1121.1260413725868,0.2,1401.4075517157335,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,244849.6090044122,1881000.0,P10-C01
E09881,Early Retired,Manufacturing,E2,31.76454483230664,9.440109514031485,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E09882,Active,Sales,E2,44.068446269678304,2.3545516769336072,GRAT_STD_01,SUP_DC_02,GTI_SAL_02,True,False,True,True,True,36771.93419776075,15617.382518293152,,,,,,,,SUP_DC_02,38200.0,19100.0,2540220.128443667,2540220.128443667,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,1776000.0,0.0008993922342847824,0.0008993922342847824,1597.3206080897735,0.2,1996.6507601122169,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,36771.93419776075,1776000.0,P10-C01
E09883,Active,Research,E3,31.808350444900753,9.409993155373032,,,GTI_FLAT_01,False,False,False,True,True,,,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.000417430123102663,0.000417430123102663,834.860246205326,0.2,1043.5753077566574,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,0.0,2000000.0,P10-C01
E09884,Active,Manufacturing,E6,40.251882272416154,10.466803559206022,GRAT_STD_01,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,858687.9321545758,82039.17531244017,,,,,,,,SUP_DC_01,277740.0,0.0,18213739.923823763,18213739.923823763,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,5000000.0,0.0006861651918971028,0.0006861651918971028,3430.825959485514,0.2,4288.532449356892,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,858687.9321545758,5000000.0,P10-C01
E09885,Active,Operations,E6,42.26694045174538,20.799452429842574,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,1990491.9706249856,95699.24868642568,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,8139000.0,0.0007890786585531607,0.0007890786585531607,6422.311201964175,0.2,8027.889002455218,True,639000.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1990491.9706249856,8139000.0,P10-C01
E09886,Exited,Manufacturing,E2,33.27857631759069,0.29021218343600275,GRAT_STD_01,,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E09887,Active,Customer Service,E3,55.455167693360714,23.09924709103354,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,771530.7672034537,33400.68895591578,,,,,,,,SUP_DC_01,97740.0,0.0,580320.7708007115,580320.7708007115,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.00226898905726714,0.00226898905726714,4537.97811453428,0.2,5672.47264316785,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,771530.7672034537,2000000.0,P10-C01
E09888,Active,Technology,E4,31.186858316221766,2.1820670773442847,GRAT_STD_01,SUP_DC_02,GTI_SAL_02,True,False,True,True,True,63920.88707342192,29293.731497575103,,,,,,,,SUP_DC_02,82000.0,41000.0,22556029.077634417,22556029.077634417,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,3444000.0,0.00040492491464105016,0.00040492491464105016,1394.5614060237767,0.2,1743.201757529721,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,63920.88707342192,3444000.0,P10-C01
E09889,Active,Supply Chain,E3,30.65845311430527,10.310746064339494,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,322900.38371459825,31316.87869138529,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,2500000.0,0.0003948599784239459,0.0003948599784239459,987.1499460598646,0.2,1233.9374325748308,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,322900.38371459825,2500000.0,P10-C01
E09890,Active,Operations,E2,33.98220396988364,2.116358658453114,GRAT_STD_01,PEN_DB_01,GTI_SAL_02,True,True,False,True,True,32125.456243996367,15179.58977117681,PEN_DB_01,38516.185315125105,2414.5844545859086,40930.76976971101,19340.185845261254,0.2231061326829112,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_SAL_02,Salary Multiple,1665000.0,0.0004674840850148356,0.0004674840850148356,778.3610015497013,0.2,972.9512519371266,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,73056.22601370738,1665000.0,P10-C01
E09891,Active,Finance,E4,34.49418206707735,5.111567419575633,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,172407.61427539238,33728.913290887554,,,,,,,,SUP_DC_01,119160.0,0.0,14398019.614101924,14398019.614101924,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,3135000.0,0.0004808592526507497,0.0004808592526507497,1507.4937570601003,0.2,1884.3671963251252,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,172407.61427539238,3135000.0,P10-C01
E09892,Active,Manufacturing,E3,43.115674195756334,5.930184804928132,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,161406.25466708132,27217.744467752284,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,2427000.0,0.0008386972128605427,0.0008386972128605427,2035.518135612537,0.2,2544.397669515671,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,161406.25466708132,2427000.0,P10-C01
E09893,Active,Corporate,E2,39.898699520876114,4.005475701574264,GRAT_STD_01,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,69420.75197586582,17331.462514822277,,,,,,,,SUP_DC_01,57960.0,0.0,3966488.561088257,3966488.561088257,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,2000000.0,0.0006700754423119255,0.0006700754423119255,1340.150884623851,0.2,1675.1886057798135,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,69420.75197586582,2000000.0,P10-C01
E09894,Active,Manufacturing,E5,39.42778918548939,5.5277207392197125,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,202049.85553281984,36552.10982335931,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,4000000.0,0.0006494474844877887,0.0006494474844877887,2597.7899379511546,0.2,3247.237422438943,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,202049.85553281984,4000000.0,P10-C01
E09895,Active,Sales,E5,27.876796714579054,4.772073921971253,GRAT_EXEC_03,PEN_DB_02,GTI_GRADE_03,True,True,False,True,True,568206.3011610671,119069.04847910484,PEN_DB_02,524642.095125644,0.0,524642.095125644,109940.06038132044,0.18404485515806218,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_GRADE_03,Grade Based,4000000.0,0.00034947850649850445,0.00034947850649850445,1397.9140259940177,0.2,1747.3925324925222,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1092848.396286711,4000000.0,P10-C01
E09896,Exited,Manufacturing,E2,40.0766598220397,9.390828199863108,GRAT_ENH_02,PEN_DB_01,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E09897,Active,Sales,E3,38.507871321013006,4.224503764544832,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,122754.6279023817,29057.76269691829,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,2500000.0,0.000611725256680659,0.000611725256680659,1529.3131417016475,0.2,1911.6414271270594,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,122754.6279023817,2500000.0,P10-C01
E09898,Active,Research,E7,43.12662559890486,17.6290212183436,GRAT_STD_01,PEN_DB_01,GTI_GRADE_03,True,True,False,True,True,2429721.9825380584,137825.12100046995,PEN_DB_01,5160348.732675823,358153.58050347975,5518502.313179303,313035.0939414103,0.43840078473843996,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_GRADE_03,Grade Based,7500000.0,0.0008393640279645802,0.0008393640279645802,6295.230209734352,0.2,7869.037762167939,True,2500000.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,7948224.295717361,7500000.0,P10-C01
E09899,Exited,Operations,E5,46.1409993155373,12.344969199178644,GRAT_STD_01,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E09900,Exited,Manufacturing,E3,35.67967145790554,3.9671457905544147,GRAT_STD_01,SUP_DC_02,GTI_GRADE_03,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E09901,Active,Sales,E4,30.29158110882957,8.676249144421629,GRAT_STD_01,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,350107.18751392356,40352.36675274868,,,,,,,,SUP_DC_01,143460.0,0.0,26058476.997617286,26058476.997617286,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,3000000.0,0.00038816407128495963,0.00038816407128495963,1164.4922138548789,0.2,1455.6152673185984,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,350107.18751392356,3000000.0,P10-C01
E09902,Disabled,Operations,E3,39.15674195756331,11.616700889801505,GRAT_ENH_02,SUP_DC_01,GTI_FLAT_01,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E09903,Active,Operations,E1,25.760438056125942,4.659822039698836,GRAT_STD_01,,GTI_FLAT_01,True,False,False,True,True,51723.89514208868,11099.972209546353,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.000322171506365009,0.000322171506365009,644.343012730018,0.2,805.4287659125225,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,51723.89514208868,2000000.0,P10-C01
E09904,Active,Manufacturing,E1,24.175222450376456,6.1738535249828885,GRAT_STD_01,PEN_DB_01,,True,True,False,True,False,84524.03156180462,13690.64413656281,PEN_DB_01,50917.37787205725,0.0,50917.37787205725,8247.260429165815,0.1624348432514195,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,135441.40943386187,0.0,P10-C01
