employee_id,effective_date,basic_salary_monthly,dearness_allowance_monthly,gratuity_eligible_wages_monthly,pensionable_salary_annual,edli_eligible_wages_monthly,gross_compensation_annual
E09339,2025-04-01,62900.0,700.0,63600.0,763000.0,63600.0,961000.0
E09339,2026-04-01,65800.0,800.0,66600.0,799000.0,66600.0,1006000.0
E09340,2025-04-01,100600.0,11000.0,111600.0,1339000.0,111600.0,1597000.0
E09340,2026-04-01,107000.0,11700.0,118700.0,1424000.0,118700.0,1699000.0
E09341,2025-04-01,276100.0,8600.0,284700.0,3313000.0,284700.0,4705000.0
E09341,2026-04-01,295300.0,9200.0,304500.0,3543000.0,304500.0,5032000.0
E09342,2025-04-01,115200.0,18000.0,133200.0,1599000.0,133200.0,2256000.0
E09342,2026-04-01,120600.0,18800.0,139400.0,1673000.0,139400.0,2361000.0
E09343,2022-04-01,82300.0,500.0,82800.0,994000.0,82800.0,1309000.0
E09343,2023-04-01,88700.0,600.0,89300.0,1072000.0,89300.0,1411000.0
E09343,2024-04-01,94400.0,600.0,95000.0,1140000.0,95000.0,1502000.0
E09343,2025-04-01,100300.0,600.0,100900.0,1211000.0,,1595000.0
E09343,2026-04-01,110800.0,700.0,111500.0,1338000.0,111500.0,1762000.0
E09344,2024-04-01,34200.0,100.0,34300.0,411000.0,34300.0,519000.0
E09344,2025-04-01,36900.0,100.0,37000.0,444000.0,37000.0,560000.0
E09344,2026-04-01,39400.0,100.0,39500.0,474000.0,39500.0,598000.0
E09345,2024-04-01,126600.0,4600.0,131200.0,1575000.0,131200.0,1966000.0
E09345,2025-04-01,137700.0,5000.0,142700.0,1713000.0,142700.0,2138000.0
E09345,2026-04-01,,5400.0,153600.0,1844000.0,153600.0,2302000.0
E09346,2022-04-01,88700.0,12100.0,100800.0,1064000.0,100800.0,1511000.0
E09346,2023-04-01,95100.0,13000.0,108100.0,1141000.0,108100.0,1621000.0
E09346,2024-04-01,101100.0,13800.0,114900.0,1213000.0,114900.0,1723000.0
E09346,2025-04-01,106200.0,14500.0,120700.0,1274000.0,120700.0,1810000.0
E09346,2026-04-01,112500.0,15400.0,127900.0,1350000.0,127900.0,1918000.0
E09347,2022-04-01,54700.0,5600.0,60300.0,723000.0,60300.0,984000.0
E09347,2023-04-01,58900.0,6000.0,64900.0,778000.0,64900.0,1059000.0
E09347,2024-04-01,62500.0,6400.0,68900.0,826000.0,68900.0,1125000.0
E09347,2025-04-01,65500.0,6700.0,72200.0,866000.0,72200.0,1179000.0
E09347,2026-04-01,70500.0,7200.0,77700.0,932000.0,77700.0,1268000.0
E09348,2022-04-01,86600.0,1200.0,87800.0,1054000.0,87800.0,1443000.0
E09348,2023-04-01,91500.0,1300.0,92800.0,1114000.0,92800.0,1525000.0
E09348,2024-04-01,97800.0,1400.0,99200.0,1191000.0,99200.0,1631000.0
E09348,2025-04-01,104600.0,1500.0,106100.0,1273000.0,106100.0,1744000.0
E09348,2026-04-01,112100.0,1600.0,113700.0,1365000.0,113700.0,1869000.0
E09349,2024-04-01,162800.0,200.0,163000.0,1954000.0,163000.0,2638000.0
E09349,2025-04-01,170000.0,200.0,170200.0,2040000.0,170200.0,2755000.0
E09349,2026-04-01,179500.0,200.0,179700.0,2154000.0,179700.0,2909000.0
E09350,2022-04-01,82500.0,13200.0,95700.0,990000.0,95700.0,1422000.0
E09350,2023-04-01,86000.0,13800.0,99800.0,1032000.0,99800.0,1483000.0
E09350,2024-04-01,88000.0,14100.0,102100.0,1056000.0,102100.0,1517000.0
E09350,2025-04-01,90700.0,14600.0,105300.0,1089000.0,105300.0,1565000.0
E09350,2026-04-01,94200.0,15100.0,109300.0,1130000.0,109300.0,1624000.0
E09351,2022-04-01,38000.0,5100.0,43100.0,517000.0,43100.0,624000.0
E09351,2023-04-01,40000.0,5400.0,45400.0,545000.0,45400.0,657000.0
E09351,2024-04-01,41100.0,5500.0,46600.0,559000.0,46600.0,675000.0
E09351,2025-04-01,42300.0,5700.0,48000.0,576000.0,48000.0,695000.0
E09352,2022-04-01,33500.0,3900.0,37400.0,402000.0,37400.0,568000.0
E09352,2023-04-01,34800.0,4000.0,38800.0,417000.0,38800.0,589000.0
E09352,2024-04-01,37500.0,4300.0,41800.0,450000.0,41800.0,634000.0
E09352,2025-04-01,38900.0,4500.0,43400.0,467000.0,43400.0,659000.0
E09352,2026-04-01,42000.0,4800.0,46800.0,503000.0,46800.0,710000.0
E09353,2022-04-01,44500.0,4000.0,48500.0,534000.0,48500.0,720000.0
E09353,2023-04-01,48500.0,4400.0,52900.0,582000.0,52900.0,785000.0
E09353,2024-04-01,52800.0,4800.0,57600.0,634000.0,57600.0,855000.0
E09353,2025-04-01,57600.0,5200.0,62800.0,691000.0,62800.0,932000.0
E09353,2026-04-01,62300.0,5700.0,68000.0,748000.0,68000.0,1009000.0
E09354,2022-04-01,43500.0,4200.0,47700.0,522000.0,47700.0,791000.0
E09354,2023-04-01,46500.0,4500.0,51000.0,558000.0,51000.0,846000.0
E09354,2024-04-01,50600.0,4900.0,55500.0,607000.0,55500.0,921000.0
E09354,2025-04-01,54600.0,5300.0,59900.0,655000.0,59900.0,994000.0
E09354,2026-04-01,57900.0,5600.0,63500.0,695000.0,63500.0,1054000.0
E09355,2023-04-01,97800.0,3800.0,101600.0,1219000.0,101600.0,1724000.0
E09355,2024-04-01,102500.0,4000.0,106500.0,1278000.0,106500.0,1807000.0
E09355,2025-04-01,108400.0,4200.0,112600.0,1351000.0,112600.0,1911000.0
E09355,2026-04-01,110600.0,4300.0,114900.0,1379000.0,114900.0,1950000.0
E09356,2022-04-01,43400.0,0.0,43400.0,521000.0,43400.0,679000.0
E09356,2023-04-01,45500.0,0.0,45500.0,546000.0,45500.0,712000.0
E09356,2024-04-01,46600.0,0.0,46600.0,559000.0,46600.0,729000.0
E09356,2025-04-01,49400.0,0.0,49400.0,593000.0,49400.0,773000.0
E09356,2026-04-01,51500.0,0.0,51500.0,618000.0,51500.0,806000.0
E09357,2022-04-01,19900.0,2800.0,22700.0,272000.0,22700.0,366000.0
E09357,2023-04-01,21300.0,3000.0,24300.0,292000.0,24300.0,392000.0
E09357,2024-04-01,22500.0,3200.0,25700.0,308000.0,25700.0,415000.0
E09357,2025-04-01,24300.0,3500.0,27800.0,334000.0,27800.0,448000.0
E09357,2026-04-01,26100.0,3700.0,29800.0,358000.0,29800.0,481000.0
E09358,2022-04-01,44100.0,7600.0,51700.0,529000.0,51700.0,753000.0
E09358,2023-04-01,47300.0,8100.0,55400.0,567000.0,55400.0,807000.0
E09359,2022-04-01,82900.0,1700.0,84600.0,995000.0,84600.0,1296000.0
E09359,2023-04-01,89900.0,1800.0,91700.0,1078000.0,91700.0,1405000.0
E09359,2024-04-01,93800.0,1900.0,95700.0,1125000.0,95700.0,1466000.0
E09359,2025-04-01,102000.0,2100.0,104100.0,1224000.0,104100.0,1594000.0
E09359,2026-04-01,110600.0,2300.0,112900.0,1328000.0,112900.0,1729000.0
E09360,2022-04-01,58500.0,9200.0,67700.0,813000.0,67700.0,1093000.0
E09361,2022-04-01,48600.0,200.0,48800.0,586000.0,48800.0,729000.0
E09361,2023-04-01,52300.0,200.0,52500.0,630000.0,52500.0,784000.0
E09361,2024-04-01,55400.0,300.0,55700.0,669000.0,55700.0,832000.0
E09361,2025-04-01,58900.0,300.0,59200.0,711000.0,59200.0,884000.0
E09361,2026-04-01,63000.0,300.0,63300.0,760000.0,63300.0,946000.0
E09362,2025-04-01,32300.0,900.0,33200.0,399000.0,33200.0,480000.0
E09362,2026-04-01,33100.0,900.0,34000.0,408000.0,34000.0,492000.0
E09363,2026-04-01,29200.0,400.0,29600.0,356000.0,29600.0,481000.0
E09364,2022-04-01,34300.0,1200.0,35500.0,426000.0,35500.0,539000.0
E09364,2023-04-01,36700.0,1300.0,38000.0,456000.0,38000.0,577000.0
E09364,2024-04-01,38400.0,1400.0,39800.0,478000.0,39800.0,604000.0
E09364,2025-04-01,41200.0,1500.0,42700.0,513000.0,42700.0,648000.0
E09364,2026-04-01,43400.0,1600.0,45000.0,540000.0,45000.0,683000.0
E09365,2022-04-01,38300.0,400.0,38700.0,464000.0,38700.0,572000.0
E09365,2023-04-01,40400.0,400.0,40800.0,490000.0,40800.0,603000.0
E09365,2024-04-01,43100.0,400.0,43500.0,522000.0,43500.0,642000.0
E09365,2025-04-01,46000.0,500.0,46500.0,558000.0,46500.0,687000.0
E09365,2026-04-01,47600.0,500.0,48100.0,577000.0,48100.0,710000.0
E09366,2022-04-01,42900.0,500.0,43400.0,521000.0,43400.0,683000.0
E09366,2023-04-01,46400.0,600.0,47000.0,564000.0,47000.0,740000.0
E09366,2024-04-01,48400.0,600.0,49000.0,588000.0,49000.0,771000.0
E09366,2025-04-01,52100.0,600.0,52700.0,632000.0,52700.0,830000.0
E09366,2026-04-01,56100.0,700.0,56800.0,682000.0,56800.0,894000.0
E09367,2025-04-01,61500.0,1900.0,63400.0,761000.0,63400.0,931000.0
E09367,2026-04-01,67500.0,2000.0,69500.0,834000.0,69500.0,1021000.0
E09368,2025-04-01,35400.0,3100.0,38500.0,462000.0,38500.0,548000.0
E09368,2026-04-01,37400.0,3300.0,40700.0,488000.0,40700.0,579000.0
E09369,2022-04-01,66000.0,3100.0,69100.0,830000.0,69100.0,1073000.0
E09369,2023-04-01,69400.0,3200.0,72600.0,872000.0,72600.0,1127000.0
E09369,2024-04-01,72800.0,3400.0,76200.0,915000.0,76200.0,1183000.0
E09369,2025-04-01,76400.0,3500.0,79900.0,959000.0,79900.0,1240000.0
E09369,2026-04-01,79900.0,3700.0,83600.0,1004000.0,83600.0,1298000.0
E09370,2022-04-01,51700.0,6800.0,58500.0,702000.0,58500.0,936000.0
E09370,2023-04-01,55600.0,7300.0,62900.0,755000.0,62900.0,1006000.0
E09370,2024-04-01,58700.0,7700.0,66400.0,797000.0,66400.0,1062000.0
E09370,2025-04-01,62500.0,8200.0,70700.0,848000.0,70700.0,1131000.0
E09370,2026-04-01,66900.0,8800.0,75700.0,908000.0,75700.0,1211000.0
E09371,2022-04-01,70400.0,1200.0,71600.0,845000.0,71600.0,1064000.0
E09371,2023-04-01,75000.0,1300.0,76300.0,900000.0,76300.0,1134000.0
E09371,2024-04-01,80800.0,1400.0,82200.0,970000.0,82200.0,1221000.0
E09371,2025-04-01,86600.0,1400.0,88000.0,1038000.0,88000.0,1307000.0
E09371,2026-04-01,91700.0,1500.0,93200.0,1100000.0,93200.0,1385000.0
E09372,2024-04-01,31900.0,3000.0,34900.0,382000.0,34900.0,591000.0
E09372,2025-04-01,34900.0,3300.0,38200.0,418000.0,38200.0,647000.0
E09372,2026-04-01,37700.0,3600.0,41300.0,452000.0,41300.0,699000.0
E09373,2022-04-01,99400.0,4500.0,103900.0,1193000.0,103900.0,1633000.0
E09373,2023-04-01,102900.0,4600.0,107500.0,1235000.0,107500.0,1690000.0
E09373,2024-04-01,109700.0,4900.0,114600.0,1316000.0,114600.0,1802000.0
E09373,2025-04-01,117900.0,5300.0,123200.0,1415000.0,123200.0,1937000.0
E09373,2026-04-01,122300.0,5500.0,127800.0,1468000.0,127800.0,2009000.0
E09374,2025-04-01,32100.0,2900.0,35000.0,420000.0,35000.0,564000.0
E09374,2026-04-01,35200.0,3200.0,38400.0,461000.0,38400.0,619000.0
E09375,2025-04-01,27300.0,500.0,27800.0,334000.0,27800.0,432000.0
E09375,2026-04-01,29200.0,500.0,29700.0,357000.0,29700.0,462000.0
E09376,2022-04-01,49200.0,5500.0,54700.0,590000.0,54700.0,897000.0
E09376,2023-04-01,54300.0,6100.0,60400.0,652000.0,60400.0,990000.0
E09376,2024-04-01,59300.0,6700.0,66000.0,712000.0,66000.0,1082000.0
E09376,2025-04-01,62900.0,7100.0,70000.0,755000.0,70000.0,1147000.0
E09376,2026-04-01,68600.0,7700.0,76300.0,823000.0,76300.0,1251000.0
E09377,2022-04-01,36400.0,1600.0,38000.0,456000.0,38000.0,621000.0
E09377,2023-04-01,38800.0,1700.0,40500.0,486000.0,40500.0,662000.0
E09377,2024-04-01,41000.0,1800.0,42800.0,514000.0,42800.0,700000.0
E09377,2025-04-01,43500.0,1900.0,45400.0,545000.0,45400.0,742000.0
E09377,2026-04-01,46200.0,2000.0,48200.0,579000.0,48200.0,788000.0
E09378,2022-04-01,47400.0,1800.0,49200.0,591000.0,49200.0,727000.0
E09378,2023-04-01,51200.0,1900.0,53100.0,638000.0,53100.0,784000.0
E09378,2024-04-01,55300.0,2100.0,57400.0,689000.0,57400.0,848000.0
E09378,2025-04-01,60300.0,2300.0,62600.0,752000.0,62600.0,925000.0
E09378,2026-04-01,64500.0,2500.0,67000.0,804000.0,67000.0,990000.0
E09379,2026-04-01,29600.0,1100.0,30700.0,369000.0,30700.0,508000.0
E09380,2022-04-01,42100.0,6100.0,48200.0,578000.0,48200.0,708000.0
E09380,2023-04-01,45100.0,6600.0,51700.0,620000.0,51700.0,759000.0
E09380,2024-04-01,47000.0,6800.0,53800.0,645000.0,53800.0,790000.0
E09380,2025-04-01,49900.0,7300.0,57200.0,686000.0,57200.0,840000.0
E09380,2026-04-01,53300.0,7800.0,61100.0,733000.0,61100.0,897000.0
E09381,2022-04-01,63200.0,10500.0,73700.0,885000.0,73700.0,1060000.0
E09381,2023-04-01,67600.0,11300.0,78900.0,947000.0,78900.0,1135000.0
E09381,2024-04-01,72600.0,12100.0,84700.0,1017000.0,84700.0,1218000.0
E09381,2025-04-01,80100.0,13400.0,93500.0,1122000.0,93500.0,1345000.0
E09381,2026-04-01,87500.0,14600.0,102100.0,1226000.0,102100.0,1468000.0
E09382,2022-04-01,180500.0,3800.0,184300.0,2212000.0,184300.0,2740000.0
E09382,2023-04-01,194400.0,4100.0,198500.0,2382000.0,198500.0,2951000.0
E09382,2024-04-01,205800.0,4400.0,210200.0,2523000.0,210200.0,3125000.0
E09382,2025-04-01,221500.0,4700.0,226200.0,2715000.0,226200.0,3363000.0
E09382,2026-04-01,235700.0,5000.0,240700.0,2889000.0,240700.0,3579000.0
E09383,2023-04-01,277000.0,900.0,277900.0,3335000.0,277900.0,4057000.0
E09383,2024-04-01,292400.0,900.0,293300.0,3519000.0,293300.0,4282000.0
E09383,2025-04-01,309100.0,1000.0,310100.0,3721000.0,310100.0,4527000.0
E09383,2026-04-01,328000.0,1100.0,329100.0,3949000.0,329100.0,4804000.0
E09385,2025-04-01,169700.0,3900.0,173600.0,2083000.0,173600.0,2495000.0
E09385,2026-04-01,176300.0,4100.0,180400.0,2165000.0,180400.0,2592000.0
E09386,2022-04-01,51000.0,800.0,51800.0,621000.0,51800.0,794000.0
E09387,2024-04-01,56300.0,7400.0,63700.0,764000.0,63700.0,912000.0
E09387,2025-04-01,60700.0,8000.0,68700.0,824000.0,68700.0,983000.0
E09387,2026-04-01,66500.0,8800.0,75300.0,903000.0,75300.0,1078000.0
E09388,2022-04-01,82000.0,300.0,82300.0,988000.0,82300.0,1334000.0
E09388,2023-04-01,86000.0,300.0,86300.0,1036000.0,86300.0,1399000.0
E09388,2024-04-01,91300.0,300.0,91600.0,1100000.0,91600.0,1485000.0
E09388,2025-04-01,95400.0,400.0,95800.0,1150000.0,95800.0,1553000.0
E09388,2026-04-01,101100.0,400.0,101500.0,1218000.0,101500.0,1645000.0
E09389,2022-04-01,220800.0,6800.0,227600.0,2650000.0,227600.0,3685000.0
E09389,2023-04-01,231800.0,7100.0,238900.0,2782000.0,238900.0,3868000.0
E09389,2024-04-01,243700.0,7500.0,251200.0,2925000.0,251200.0,4067000.0
E09389,2025-04-01,259100.0,7900.0,267000.0,3109000.0,267000.0,4323000.0
E09389,2026-04-01,272600.0,8300.0,280900.0,3271000.0,280900.0,4548000.0
E09390,2026-04-01,30900.0,500.0,31400.0,376000.0,31400.0,469000.0
E09391,2022-04-01,38200.0,6900.0,45100.0,541000.0,45100.0,723000.0
E09391,2023-04-01,40200.0,7200.0,47400.0,569000.0,47400.0,760000.0
E09391,2024-04-01,42200.0,7600.0,49800.0,598000.0,49800.0,798000.0
E09391,2025-04-01,43200.0,7800.0,51000.0,612000.0,51000.0,818000.0
E09391,2026-04-01,44900.0,8100.0,53000.0,636000.0,53000.0,850000.0
E09392,2022-04-01,96600.0,11100.0,107700.0,1159000.0,107700.0,1627000.0
E09392,2023-04-01,101700.0,11700.0,113400.0,1220000.0,113400.0,1713000.0
E09392,2024-04-01,104100.0,12000.0,116100.0,1250000.0,116100.0,1754000.0
E09392,2025-04-01,108400.0,12400.0,120800.0,1300000.0,120800.0,1825000.0
E09392,2026-04-01,111800.0,12800.0,124600.0,1341000.0,124600.0,1883000.0
E09393,2024-04-01,48000.0,1000.0,49000.0,588000.0,49000.0,752000.0
E09393,2025-04-01,51300.0,1100.0,52400.0,629000.0,52400.0,804000.0
E09393,2026-04-01,58000.0,1300.0,59300.0,712000.0,59300.0,910000.0
E09394,2022-04-01,34600.0,2900.0,37500.0,450000.0,37500.0,632000.0
E09394,2023-04-01,37900.0,3100.0,,492000.0,41000.0,691000.0
E09394,2024-04-01,41500.0,3400.0,44900.0,539000.0,44900.0,756000.0
E09394,2025-04-01,44400.0,3700.0,48100.0,577000.0,48100.0,810000.0
E09394,2026-04-01,49300.0,4100.0,53400.0,641000.0,53400.0,899000.0
E09395,2022-04-01,76900.0,4400.0,81300.0,975000.0,81300.0,1349000.0
E09395,2023-04-01,79600.0,4500.0,84100.0,1009000.0,84100.0,1395000.0
E09395,2024-04-01,84500.0,4800.0,89300.0,1071000.0,89300.0,1481000.0
E09395,2025-04-01,87700.0,5000.0,92700.0,1112000.0,92700.0,1538000.0
E09395,2026-04-01,90500.0,5200.0,95700.0,1148000.0,95700.0,1588000.0
E09396,2022-04-01,37000.0,100.0,37100.0,445000.0,37100.0,623000.0
E09396,2023-04-01,40500.0,100.0,40600.0,487000.0,40600.0,682000.0
E09396,2024-04-01,42900.0,100.0,43000.0,516000.0,43000.0,723000.0
E09396,2025-04-01,45500.0,100.0,45600.0,547000.0,45600.0,766000.0
E09396,2026-04-01,49300.0,100.0,49400.0,593000.0,49400.0,830000.0
E09397,2022-04-01,109700.0,16800.0,126500.0,1518000.0,126500.0,2021000.0
E09397,2023-04-01,117200.0,17900.0,135100.0,1621000.0,135100.0,2159000.0
E09397,2024-04-01,125500.0,19200.0,144700.0,1737000.0,144700.0,2312000.0
E09397,2025-04-01,132300.0,20200.0,152500.0,1830000.0,152500.0,2437000.0
E09397,2026-04-01,140700.0,21500.0,162200.0,1947000.0,162200.0,2592000.0
E09398,2022-04-01,28800.0,800.0,29600.0,355000.0,29600.0,470000.0
E09398,2023-04-01,30400.0,800.0,31200.0,374000.0,31200.0,496000.0
E09398,2024-04-01,32000.0,900.0,32900.0,395000.0,32900.0,523000.0
E09398,2025-04-01,33000.0,900.0,33900.0,407000.0,33900.0,539000.0
E09398,2026-04-01,35100.0,1000.0,36100.0,433000.0,36100.0,574000.0
E09399,2022-04-01,55200.0,9700.0,64900.0,779000.0,64900.0,1034000.0
E09399,2023-04-01,60100.0,10500.0,70600.0,848000.0,70600.0,1125000.0
E09399,2024-04-01,63800.0,11200.0,75000.0,900000.0,75000.0,1195000.0
E09399,2025-04-01,68900.0,12100.0,81000.0,972000.0,81000.0,1291000.0
E09399,2026-04-01,73800.0,12900.0,86700.0,1041000.0,86700.0,1382000.0
E09400,2026-04-01,23600.0,300.0,23900.0,287000.0,23900.0,342000.0
E09401,2024-04-01,62300.0,2100.0,64400.0,772000.0,64400.0,1071000.0
E09401,2025-04-01,68400.0,2300.0,70700.0,848000.0,70700.0,1175000.0
E09401,2026-04-01,73800.0,2500.0,76300.0,915000.0,76300.0,1268000.0
E09402,2024-04-01,30700.0,300.0,31000.0,372000.0,31000.0,488000.0
E09402,2025-04-01,32200.0,300.0,32500.0,390000.0,32500.0,512000.0
E09402,2026-04-01,35100.0,300.0,35400.0,425000.0,35400.0,558000.0
E09403,2022-04-01,28700.0,900.0,29600.0,355000.0,29600.0,434000.0
E09403,2023-04-01,31200.0,1000.0,32200.0,386000.0,32200.0,472000.0
E09403,2024-04-01,32800.0,1000.0,33800.0,405000.0,33800.0,495000.0
E09403,2025-04-01,35700.0,1100.0,36800.0,441000.0,36800.0,539000.0
E09403,2026-04-01,37700.0,1100.0,38800.0,465000.0,38800.0,569000.0
E09404,2022-04-01,114200.0,8900.0,123100.0,1370000.0,123100.0,2057000.0
E09404,2023-04-01,123500.0,9600.0,133100.0,1482000.0,133100.0,2224000.0
E09404,2024-04-01,134200.0,10400.0,144600.0,1610000.0,144600.0,2416000.0
E09405,2022-04-01,29900.0,2900.0,32800.0,359000.0,32800.0,473000.0
E09405,2023-04-01,31500.0,3000.0,34500.0,378000.0,34500.0,498000.0
E09405,2024-04-01,33300.0,3200.0,36500.0,399000.0,36500.0,527000.0
E09405,2025-04-01,35200.0,3400.0,38600.0,422000.0,38600.0,557000.0
E09405,2026-04-01,37100.0,3500.0,40600.0,444000.0,40600.0,586000.0
E09406,2022-04-01,17800.0,3100.0,20900.0,214000.0,20900.0,352000.0
E09406,2023-04-01,19200.0,3300.0,22500.0,231000.0,22500.0,378000.0
E09406,2024-04-01,20300.0,3500.0,23800.0,244000.0,23800.0,400000.0
E09406,2025-04-01,22100.0,3800.0,25900.0,265000.0,25900.0,436000.0
E09406,2026-04-01,23900.0,4100.0,28000.0,287000.0,28000.0,471000.0
E09407,2022-04-01,145400.0,2100.0,147500.0,1770000.0,147500.0,2242000.0
E09407,2023-04-01,155600.0,2200.0,157800.0,1894000.0,157800.0,2398000.0
E09407,2024-04-01,166400.0,2400.0,168800.0,2026000.0,168800.0,2566000.0
E09407,2025-04-01,176800.0,2500.0,179300.0,2152000.0,179300.0,2725000.0
E09407,2026-04-01,192200.0,2800.0,195000.0,2340000.0,195000.0,2964000.0
E09408,2022-04-01,60400.0,2000.0,62400.0,749000.0,62400.0,973000.0
E09408,2023-04-01,61300.0,2000.0,63300.0,760000.0,63300.0,987000.0
E09408,2024-04-01,62700.0,2100.0,64800.0,778000.0,64800.0,1011000.0
E09408,2025-04-01,63800.0,2100.0,65900.0,791000.0,65900.0,1028000.0
E09408,2026-04-01,66100.0,2200.0,68300.0,820000.0,68300.0,1065000.0
E09409,2022-04-01,146500.0,5100.0,151600.0,1819000.0,151600.0,2387000.0
E09409,2023-04-01,162800.0,5700.0,168500.0,2022000.0,168500.0,2653000.0
E09409,2024-04-01,179300.0,6200.0,185500.0,2226000.0,185500.0,2920000.0
E09409,2025-04-01,195200.0,6800.0,202000.0,2424000.0,202000.0,3180000.0
E09409,2026-04-01,208300.0,7200.0,215500.0,2586000.0,215500.0,3393000.0
E09410,2023-04-01,65200.0,2500.0,67700.0,812000.0,67700.0,1005000.0
E09410,2024-04-01,68300.0,2600.0,70900.0,850000.0,70900.0,1053000.0
E09410,2025-04-01,71500.0,2800.0,74300.0,891000.0,74300.0,1103000.0
E09410,2026-04-01,73000.0,2800.0,75800.0,909000.0,75800.0,1125000.0
E09411,2025-04-01,46900.0,7300.0,54200.0,650000.0,54200.0,909000.0
E09411,2026-04-01,49800.0,7800.0,57600.0,691000.0,57600.0,966000.0
E09412,2022-04-01,25200.0,900.0,26100.0,313000.0,26100.0,382000.0
E09412,2023-04-01,26600.0,900.0,27500.0,330000.0,27500.0,402000.0
E09412,2024-04-01,28000.0,1000.0,29000.0,348000.0,29000.0,424000.0
E09412,2025-04-01,29900.0,1000.0,30900.0,371000.0,30900.0,452000.0
E09412,2026-04-01,31100.0,1100.0,32200.0,386000.0,32200.0,471000.0
E09413,2022-04-01,45400.0,1700.0,47100.0,565000.0,47100.0,705000.0
E09413,2023-04-01,48400.0,1800.0,50200.0,602000.0,50200.0,752000.0
E09413,2024-04-01,52800.0,2000.0,54800.0,658000.0,54800.0,821000.0
E09413,2025-04-01,55900.0,2100.0,58000.0,696000.0,58000.0,869000.0
E09413,2026-04-01,61000.0,2300.0,63300.0,760000.0,63300.0,948000.0
E09414,2022-04-01,45800.0,7500.0,53300.0,549000.0,53300.0,886000.0
E09414,2023-04-01,47200.0,7700.0,54900.0,566000.0,54900.0,913000.0
E09414,2024-04-01,50900.0,8300.0,59200.0,610000.0,59200.0,984000.0
E09414,2025-04-01,52700.0,8600.0,61300.0,632000.0,61300.0,1019000.0
E09414,2026-04-01,55400.0,9100.0,64500.0,665000.0,64500.0,1072000.0
E09415,2025-04-01,43300.0,2700.0,46000.0,519000.0,46000.0,680000.0
E09415,2026-04-01,46700.0,2900.0,49600.0,560000.0,49600.0,733000.0
E09416,2022-04-01,92800.0,0.0,92800.0,1114000.0,92800.0,1316000.0
E09416,2023-04-01,98100.0,0.0,98100.0,1177000.0,98100.0,1391000.0
E09416,2024-04-01,104900.0,0.0,104900.0,1259000.0,104900.0,1488000.0
E09416,2025-04-01,116200.0,0.0,116200.0,1394000.0,116200.0,1648000.0
E09416,2026-04-01,123600.0,0.0,123600.0,1483000.0,123600.0,1753000.0
E09417,2022-04-01,40600.0,1600.0,42200.0,506000.0,42200.0,684000.0
E09417,2023-04-01,43100.0,1700.0,44800.0,537000.0,44800.0,726000.0
E09417,2024-04-01,44900.0,1700.0,46600.0,559000.0,46600.0,755000.0
E09417,2025-04-01,47900.0,1900.0,49800.0,597000.0,49800.0,807000.0
E09417,2026-04-01,50300.0,1900.0,52200.0,626000.0,52200.0,846000.0
E09418,2022-04-01,65600.0,1800.0,67400.0,809000.0,67400.0,1123000.0
E09418,2023-04-01,68900.0,1900.0,70800.0,850000.0,70800.0,1179000.0
E09418,2024-04-01,73400.0,2000.0,75400.0,905000.0,75400.0,1256000.0
E09418,2025-04-01,80000.0,2200.0,82200.0,987000.0,82200.0,1369000.0
E09418,2026-04-01,84400.0,2300.0,86700.0,1041000.0,86700.0,1444000.0
E09419,2022-04-01,112900.0,4400.0,117300.0,1354000.0,117300.0,1859000.0
E09419,2023-04-01,119700.0,4700.0,124400.0,1436000.0,124400.0,1971000.0
E09419,2024-04-01,130600.0,5100.0,135700.0,1567000.0,135700.0,2151000.0
E09419,2025-04-01,141000.0,5500.0,146500.0,1692000.0,146500.0,2322000.0
E09419,2026-04-01,149700.0,5900.0,155600.0,1797000.0,155600.0,2466000.0
E09420,2026-04-01,144700.0,22700.0,167400.0,2009000.0,167400.0,2541000.0
E09421,2024-04-01,42100.0,2900.0,45000.0,505000.0,45000.0,761000.0
E09421,2025-04-01,45900.0,3200.0,49100.0,551000.0,49100.0,830000.0
E09421,2026-04-01,48700.0,3400.0,52100.0,585000.0,52100.0,881000.0
E09422,2022-04-01,26700.0,3700.0,30400.0,365000.0,30400.0,478000.0
E09422,2023-04-01,28400.0,3900.0,32300.0,388000.0,32300.0,508000.0
E09422,2024-04-01,30100.0,4100.0,34200.0,410000.0,34200.0,538000.0
E09422,2025-04-01,32200.0,4400.0,36600.0,439000.0,36600.0,576000.0
E09422,2026-04-01,34100.0,4700.0,38800.0,466000.0,38800.0,610000.0
E09423,2026-04-01,56400.0,1100.0,57500.0,690000.0,57500.0,820000.0
E09424,2022-04-01,138400.0,24500.0,162900.0,1955000.0,162900.0,2507000.0
E09424,2023-04-01,145000.0,25700.0,170700.0,2049000.0,170700.0,2627000.0
E09424,2024-04-01,152000.0,27000.0,179000.0,2148000.0,179000.0,2754000.0
E09424,2025-04-01,160300.0,28400.0,188700.0,2265000.0,188700.0,2904000.0
E09424,2026-04-01,168500.0,29900.0,198400.0,2381000.0,198400.0,3053000.0
E09425,2022-04-01,93300.0,400.0,93700.0,1120000.0,93700.0,1548000.0
E09425,2023-04-01,98300.0,400.0,98700.0,1179000.0,98700.0,1631000.0
E09425,2024-04-01,106300.0,400.0,106700.0,1275000.0,106700.0,1763000.0
E09425,2025-04-01,111200.0,500.0,111700.0,1335000.0,111700.0,1846000.0
