employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag
E09596,1991-05-29,Male,Married,1994-08-06,Yes,2009-05-29,Active,Fixed-Term,E3,Operations,Office,Mumbai,Office,,,48000.0,800.0,48800.0,586000.0,732000.0,INR,60,2014-05-20,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1472000.0,Yes,Yes,946000.0,816000.0,207,Yes,GTI_SAL_02,Salary Multiple,2200000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09597,1986-01-21,Male,Married,1986-12-19,Yes,2022-04-19,Active,Permanent,E3,Operations,Office,Mumbai,Office,,,73400.0,1800.0,75200.0,902000.0,1137000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,263000.0,240000.0,52,Yes,GTI_SAL_02,Salary Multiple,3410000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09598,1985-02-28,Male,Married,1982-01-18,Yes,2023-05-14,Active,Contract,E4,Technology,Management,Chennai,Office,,,68900.0,300.0,69200.0,830000.0,1100000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,217000.0,197000.0,39,No,,,,HRIS,True,Conflicting,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,True,False
E09599,1995-02-28,Male,Married,1991-09-28,Yes,2023-11-21,Active,Permanent,E3,Finance,Management,Chennai,Office,,,51300.0,1500.0,52800.0,634000.0,829000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,153000.0,147000.0,33,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09600,1982-02-14,Male,Married,1978-07-31,Yes,2023-08-23,Active,Fixed-Term,E5,Manufacturing,Factory,Chennai,Plant,,,81500.0,9600.0,91100.0,978000.0,1414000.0,INR,60,2024-05-09,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,386000.0,Yes,Yes,177000.0,159000.0,36,Yes,GTI_SAL_02,Salary Multiple,4240000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09601,1990-01-16,Male,Married,1995-11-24,Yes,2022-07-17,Active,Permanent,E3,Customer Service,Laboratory,Ahmedabad,Laboratory,,,38100.0,2200.0,40300.0,484000.0,612000.0,INR,60,2022-12-27,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,304000.0,Yes,Yes,231000.0,201000.0,49,Yes,GTI_GRADE_03,Grade Based,2500000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09602,1987-08-28,Female,Married,1985-02-25,Yes,2022-11-21,Exited,Permanent,E5,Customer Service,Factory,Mumbai,Plant,2023-11-30,Withdrawal,94300.0,10800.0,105100.0,1132000.0,1728000.0,INR,60,2022-11-22,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,714000.0,Yes,No,220000.0,186000.0,45,Yes,GTI_SAL_02,Salary Multiple,5180000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09603,1978-02-13,Female,Married,1975-05-19,Yes,2016-06-08,Active,Fixed-Term,E4,Manufacturing,Office,Mumbai,Office,,,84100.0,100.0,84200.0,1010000.0,1223000.0,INR,60,2016-10-30,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1888000.0,Yes,Yes,603000.0,550000.0,122,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09604,1999-06-14,Male,Single,,No,2017-09-10,Active,Fixed-Term,E2,Operations,Office,Ahmedabad,Office,,,29900.0,1000.0,30900.0,371000.0,494000.0,INR,60,2017-09-14,Yes,GRAT_EXEC_03,Yes,SUP_DC_02,DC,706000.0,Yes,Yes,543000.0,504000.0,107,Yes,GTI_GRADE_03,Grade Based,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09605,1988-06-01,Male,Married,1989-04-28,Yes,2024-01-02,Exited,Permanent,E4,Operations,Management,Ahmedabad,Office,2026-02-05,Withdrawal,51000.0,0.0,51000.0,612000.0,779000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,163000.0,153000.0,31,Yes,GTI_SAL_02,Salary Multiple,2340000.0,Manual_Upload,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09606,1985-07-03,Male,Married,1991-01-13,Yes,2018-12-03,Active,Permanent,E5,Corporate,Field,Mumbai,Field,,,121600.0,13100.0,134700.0,1616000.0,1999000.0,INR,60,2019-07-31,Yes,GRAT_ENH_02,Yes,SUP_DC_02,DC,1888000.0,Yes,Yes,505000.0,462000.0,92,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09607,1993-10-14,Female,Single,,No,2012-07-08,Active,Permanent,E4,Technology,Factory,Bengaluru,Plant,,,67300.0,10500.0,77800.0,808000.0,1310000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,787000.0,669000.0,169,Yes,GTI_SAL_02,Salary Multiple,3930000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09608,1995-05-06,Female,Married,1989-07-05,Yes,2020-11-27,Active,Permanent,E2,Customer Service,Office,Bengaluru,Office,,,35000.0,1000.0,36000.0,432000.0,603000.0,INR,60,2021-06-27,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,354000.0,Yes,Yes,301000.0,281000.0,69,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09609,1983-04-19,Female,Married,1984-01-30,Yes,2016-09-11,Active,Permanent,E5,Sales,Factory,Mumbai,Plant,,,125800.0,17100.0,142900.0,1715000.0,2030000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,656000.0,636000.0,119,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09610,2007-02-01,Male,Married,2008-05-04,Yes,2025-02-01,Active,Fixed-Term,E1,Customer Service,Office,Bengaluru,Office,,,31500.0,200.0,31700.0,380000.0,505000.0,INR,60,2025-03-07,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,91000.0,89000.0,18,Yes,GTI_SAL_02,Salary Multiple,1520000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09611,1984-10-11,Male,Married,1988-04-21,Yes,2021-10-26,Active,Permanent,E4,Human Resources,Office,Hyderabad,Office,,,89600.0,2700.0,92300.0,1108000.0,1461000.0,INR,60,2022-01-07,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,872000.0,Yes,Yes,297000.0,267000.0,58,Yes,GTI_SAL_02,Salary Multiple,4380000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09612,1990-01-04,Female,Married,1993-10-08,Yes,2016-10-27,Active,Permanent,E3,Technology,Office,Mumbai,Office,,,44500.0,700.0,45200.0,542000.0,699000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,486000.0,420000.0,118,Yes,GTI_SAL_02,Salary Multiple,2100000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09613,1994-07-10,Female,Married,1997-10-26,Yes,2021-02-13,Active,Permanent,E3,Research,Laboratory,Kolkata,Laboratory,,,57800.0,4000.0,61800.0,742000.0,916000.0,INR,60,2021-07-03,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,280000.0,254000.0,66,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09614,2006-05-01,Male,Single,,No,2024-09-01,Active,Permanent,E2,Supply Chain,Office,Delhi NCR,Office,,,33200.0,900.0,34100.0,409000.0,500000.0,INR,60,2025-06-28,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,68000.0,Yes,Yes,129000.0,120000.0,23,Yes,GTI_SAL_02,Salary Multiple,1500000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09615,1992-09-26,Male,Single,,No,2020-02-26,Active,Fixed-Term,E2,Supply Chain,Office,Kolkata,Office,,,29200.0,800.0,30000.0,360000.0,448000.0,INR,60,2020-06-24,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,356000.0,Yes,Yes,333000.0,300000.0,78,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09616,1976-03-11,Male,Married,1978-07-12,Yes,2022-10-31,Active,Permanent,E7,Customer Service,Office,Kolkata,Office,,,215300.0,200.0,215500.0,2586000.0,3181000.0,INR,62,2022-12-27,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,222000.0,199000.0,46,Yes,GTI_SAL_02,Salary Multiple,9540000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,True,False,False,False,False,False,False,False,True,False
E09617,1988-12-19,Male,Married,1987-10-15,Yes,2016-10-14,Active,Permanent,E3,Sales,Field,Mumbai,Field,,,59800.0,8900.0,68700.0,824000.0,1044000.0,INR,60,2016-11-27,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1435000.0,Yes,Yes,640000.0,539000.0,118,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09618,1995-08-12,Male,Married,2001-04-03,Yes,2023-11-19,Active,Permanent,E1,Corporate,Office,Kolkata,Office,,,20700.0,400.0,21100.0,248000.0,321000.0,INR,60,2024-05-19,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,87000.0,Yes,Yes,184000.0,164000.0,33,Yes,GTI_GRADE_03,Grade Based,1500000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09619,1992-04-28,Male,Married,1994-10-28,Yes,2015-08-26,Active,Fixed-Term,E5,Manufacturing,Field,Pune,Field,,,99900.0,16400.0,116300.0,1396000.0,1978000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,514000.0,474000.0,132,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09620,1989-12-17,Male,Married,1987-12-18,Yes,2012-04-01,Active,Fixed-Term,E3,Technology,Field,Chennai,Field,,,37700.0,5500.0,43200.0,518000.0,689000.0,INR,60,2014-11-08,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1230000.0,Yes,Yes,964000.0,857000.0,173,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09621,1981-01-04,Male,Single,,No,2023-01-19,Active,Permanent,E4,Manufacturing,Factory,Bengaluru,Plant,,,61600.0,5800.0,67400.0,739000.0,1054000.0,INR,60,2023-05-16,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,354000.0,Yes,Yes,190000.0,169000.0,43,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09622,1978-12-18,Male,Married,1985-06-30,Yes,2021-05-01,Active,Fixed-Term,E5,Manufacturing,Office,Hyderabad,Office,,,101600.0,1700.0,103300.0,1219000.0,1539000.0,INR,60,2022-01-23,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,979000.0,Yes,Yes,272000.0,249000.0,64,No,,,,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09623,1991-12-31,Male,Married,1996-08-18,Yes,2022-04-23,Active,Permanent,E5,Manufacturing,Field,Mumbai,Field,,,97500.0,13000.0,110500.0,1170000.0,1839000.0,INR,60,2022-12-13,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,287000.0,241000.0,52,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09624,1992-11-28,Male,Married,1994-01-24,Yes,2022-04-14,Active,Permanent,E4,Operations,Office,Pune,Office,,,56500.0,800.0,57300.0,678000.0,943000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,218000.0,186000.0,52,Yes,GTI_SAL_02,Salary Multiple,2830000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09625,1998-06-19,Female,Married,1993-06-11,Yes,2024-12-09,Active,Permanent,E1,Technology,Office,Delhi NCR,Office,,,31100.0,1100.0,32200.0,373000.0,464000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,98000.0,84000.0,20,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09626,1990-08-14,Male,Married,1990-04-01,Yes,2020-05-23,Active,Permanent,E4,Operations,Management,Pune,Office,,,71800.0,2400.0,74200.0,890000.0,1234000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,294000.0,257000.0,75,Yes,GTI_SAL_02,Salary Multiple,3700000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09627,1985-03-12,Male,Single,,No,2022-02-15,Active,Permanent,E4,Sales,Field,Pune,Field,,,68400.0,5600.0,74000.0,888000.0,1093000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,281000.0,245000.0,54,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09628,1989-12-29,Male,Married,1990-04-09,Yes,2023-03-31,Active,Permanent,E4,Corporate,Factory,Bengaluru,Plant,,,78600.0,13600.0,92200.0,943000.0,1455000.0,INR,60,2023-07-05,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,189000.0,179000.0,41,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09629,1988-06-28,Female,Single,,No,2018-12-30,Exited,Permanent,E2,Supply Chain,Office,Delhi NCR,Office,2023-07-03,Withdrawal,31700.0,100.0,31800.0,380000.0,497000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,483000.0,453000.0,92,Yes,GTI_GRADE_03,Grade Based,2000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09630,1980-07-05,Male,Married,1979-07-02,Yes,2025-02-16,Active,Permanent,E1,Operations,Office,Ahmedabad,Office,,,22000.0,200.0,22200.0,264000.0,338000.0,INR,60,2025-03-03,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,58000.0,Yes,Yes,83000.0,78000.0,18,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09631,1988-11-22,Female,Married,1983-08-09,Yes,2023-11-05,Active,Permanent,E6,Finance,Factory,Hyderabad,Plant,,,182900.0,28600.0,211500.0,2538000.0,3153000.0,INR,60,,No,,No,,,,Yes,Yes,135000.0,119000.0,33,Yes,GTI_SAL_02,Salary Multiple,9460000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09632,1985-12-20,Male,Single,,No,2023-03-09,Exited,Permanent,E4,Sales,Field,Chennai,Field,2024-10-09,Withdrawal,39300.0,5400.0,44700.0,536000.0,676000.0,INR,60,2023-12-27,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,216000.0,Yes,No,177000.0,156000.0,41,Yes,GTI_SAL_02,Salary Multiple,2030000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09633,1983-10-01,Male,Married,1986-04-09,Yes,2025-05-15,Active,Permanent,E3,Human Resources,Office,Delhi NCR,Office,,,46700.0,400.0,47100.0,560000.0,724000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,84000.0,79000.0,15,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09634,1987-08-14,Male,Single,,No,2019-12-16,Active,Permanent,E3,Sales,Field,Ahmedabad,Field,,,35200.0,3100.0,38300.0,460000.0,616000.0,INR,60,,Yes,GRAT_EXEC_03,No,,,,Yes,Yes,418000.0,354000.0,80,Yes,GTI_SAL_02,Salary Multiple,1850000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09635,1987-02-11,Female,Single,,No,2020-11-03,Active,Permanent,E4,Manufacturing,Factory,Kolkata,Plant,,,55000.0,9200.0,64200.0,770000.0,993000.0,INR,60,2021-04-18,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,360000.0,329000.0,69,Yes,GTI_SAL_02,Salary Multiple,2980000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09636,1984-04-13,Male,Married,1980-07-03,Yes,2025-09-11,Active,Permanent,E8,Finance,Laboratory,Mumbai,Laboratory,,,305800.0,10800.0,316600.0,3670000.0,4951000.0,INR,60,2025-11-20,Yes,GRAT_EXEC_03,Yes,SUP_DC_01,DC,450000.0,Yes,Yes,50000.0,48000.0,11,Yes,GTI_SAL_02,Salary Multiple,10000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09637,1998-01-19,Male,Married,2005-02-27,Yes,2024-04-27,Active,Permanent,E2,Operations,Office,Kolkata,Office,,,47100.0,800.0,47900.0,565000.0,773000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,137000.0,127000.0,28,Yes,GTI_GRADE_03,Grade Based,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09638,1968-02-18,Male,Married,1972-11-28,Yes,2025-07-28,Active,Permanent,E6,Manufacturing,Office,Bengaluru,Office,,,141600.0,600.0,142200.0,1699000.0,2415000.0,INR,60,2025-08-10,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,260000.0,Yes,Yes,51000.0,45000.0,13,Yes,GTI_SAL_02,Salary Multiple,7240000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09639,1994-03-23,Female,Single,,No,2018-12-14,Active,Permanent,E3,Sales,Field,Pune,Field,,,52100.0,9300.0,61400.0,737000.0,916000.0,INR,60,2019-04-05,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,513000.0,487000.0,92,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09640,1999-09-04,Male,Married,2002-12-10,Yes,2023-07-28,Active,Permanent,E3,Operations,Factory,Pune,Plant,,,50300.0,5600.0,55900.0,671000.0,949000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,184000.0,154000.0,37,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09641,1988-11-08,Female,Single,,No,2025-05-13,Active,Permanent,E4,Operations,Management,Chennai,Office,,,69800.0,1900.0,71700.0,838000.0,1182000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,71000.0,63000.0,15,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09642,1990-06-10,Male,Single,,No,2022-06-10,Early Retired,Permanent,E3,Customer Service,Office,Bengaluru,Office,2024-07-16,Early Retirement,44100.0,100.0,44200.0,530000.0,627000.0,INR,60,2022-12-06,Yes,GRAT_EXEC_03,Yes,PEN_DB_02,DB,,Yes,No,247000.0,206000.0,50,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09643,1995-07-10,Male,Married,1995-07-10,Yes,2017-02-27,Active,Permanent,E4,Corporate,Office,Mumbai,Office,,,75300.0,1200.0,76500.0,918000.0,1143000.0,INR,60,2017-08-17,Yes,GRAT_ENH_02,Yes,SUP_DC_01,DC,1583000.0,Yes,Yes,624000.0,578000.0,114,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09644,1977-07-13,Female,Married,1970-09-27,Yes,2003-01-18,Active,Permanent,E2,Supply Chain,Office,Mumbai,Office,,,36600.0,600.0,37200.0,446000.0,563000.0,INR,60,2018-01-26,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,715000.0,Yes,Yes,465000.0,444000.0,106,No,,,,Manual_Upload,False,None,False,True,False,False,False,Observed,Cohort_Median_Joining_Age,False,False,False,False,False,False,False,False,True,False
E09645,1972-08-09,Male,Married,1971-10-15,Yes,2016-06-11,Active,Permanent,E3,Corporate,Laboratory,Pune,Laboratory,,,39300.0,2200.0,41500.0,498000.0,674000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,658000.0,622000.0,122,Yes,GTI_SAL_02,Salary Multiple,2020000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09646,1991-10-17,Male,Married,1993-09-08,Yes,2020-11-08,Exited,Permanent,E2,Operations,Factory,Delhi NCR,Plant,2026-07-22,Withdrawal,50300.0,4700.0,55000.0,660000.0,786000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,280000.0,241000.0,69,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09647,1994-11-10,Male,Married,1994-01-30,Yes,2022-04-01,Active,Permanent,E3,Human Resources,Factory,Kolkata,Plant,,,43600.0,6900.0,50500.0,606000.0,845000.0,INR,60,2020-11-23,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,526000.0,Yes,Yes,308000.0,257000.0,75,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,True,False,False,False,Observed,Cohort_Median_Joining_Age,False,False,False,False,False,False,False,False,True,False
E09648,2002-10-18,Female,Married,2005-12-14,Yes,2020-10-18,Active,Permanent,E3,Manufacturing,Laboratory,Ahmedabad,Laboratory,,,33400.0,1800.0,35200.0,422000.0,582000.0,INR,60,2021-05-13,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,382000.0,Yes,Yes,287000.0,264000.0,70,Yes,GTI_SAL_02,Salary Multiple,1750000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09649,1976-09-16,Male,Married,1978-08-15,Yes,2026-03-06,Active,Permanent,E7,Operations,Management,Hyderabad,Office,,,221700.0,2400.0,224100.0,2689000.0,3562000.0,INR,62,2026-06-22,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,23000.0,19000.0,5,Yes,GTI_SAL_02,Salary Multiple,10000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09650,1980-02-23,Male,Single,,No,1999-07-15,Active,Contract,E3,Sales,Factory,Pune,Plant,,,43500.0,7800.0,51300.0,616000.0,832000.0,INR,60,2011-03-29,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,No,No,,,0,Yes,GTI_SAL_02,Salary Multiple,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09651,2002-04-20,Male,Single,,No,2022-02-16,Active,Permanent,E1,Technology,Office,Pune,Office,,,40600.0,1300.0,41900.0,487000.0,605000.0,INR,60,2022-10-20,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,277000.0,Yes,Yes,283000.0,267000.0,54,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09652,1990-09-07,Male,Single,,No,2023-08-14,Exited,Permanent,E5,Supply Chain,Field,Delhi NCR,Field,2024-01-16,Withdrawal,112600.0,15200.0,127800.0,1351000.0,1929000.0,INR,60,2024-01-30,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,No,186000.0,169000.0,36,Yes,GTI_SAL_02,Salary Multiple,5790000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09653,1995-07-10,Male,Married,1997-05-14,Yes,2023-12-06,Active,Fixed-Term,E1,Corporate,Factory,Bengaluru,Plant,,,23700.0,2100.0,25800.0,284000.0,417000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,164000.0,158000.0,32,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09654,2006-04-25,Male,Single,,No,2024-11-19,Early Retired,Fixed-Term,E1,Manufacturing,Factory,Bengaluru,Plant,2025-12-09,Early Retirement,26800.0,2800.0,29600.0,355000.0,483000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,112000.0,109000.0,21,Yes,GTI_GRADE_03,Grade Based,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E09655,1977-06-26,Male,Single,,No,2022-12-12,Active,Permanent,E5,Manufacturing,Management,Chennai,Office,,,92300.0,2200.0,94500.0,1134000.0,1535000.0,INR,60,2023-10-25,Yes,GRAT_ENH_02,Yes,PEN_DB_01,DB,,Yes,Yes,176000.0,172000.0,44,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
